 37   4.885000  15.0  1             1 u                   (15+)  0
                                         35      1.252  9.998E-01  1.000E+00  2.452E-04
 73Br   73   35  122  111   16    3   12.450001    2.930000
  1   0.000000   0.5 -1   2.04E+02  0 u                    1/2-  1 =    100.0000 %EC+%B+
  2   0.026920   2.5 -1             1 u                    5/2-  0
                                          1      0.027  9.524E-03  1.000E+00  1.040E+02
  3   0.178080   1.5 -1   3.50E-10  2 u                    3/2-  0
                                          2      0.151  1.778E-01  1.991E-01  1.200E-01
                                          1      0.178  7.730E-01  8.009E-01  3.600E-02
  4   0.240500   2.5 -1   3.50E-08  2 c              (3/2,5/2)-  0
                                          3      0.062  4.184E-01  5.983E-01  4.300E-01
                                          2      0.214  3.807E-01  4.017E-01  5.500E-02
  5   0.286130   2.5  1             4 u                  (5/2)+  0
                                          4      0.046  3.569E-01  6.639E-01  8.600E-01
                                          3      0.108  1.214E-01  1.296E-01  6.800E-02
                                          2      0.259  7.709E-02  7.749E-02  5.083E-03
                                          1      0.287  1.249E-01  1.290E-01  3.292E-02
  6   0.419060   2.5  1             2 c           (1/2,3/2,5/2)  0
                                          3      0.241  6.548E-01  6.589E-01  6.254E-03
                                          2      0.392  3.405E-01  3.411E-01  1.643E-03
  7   0.423400   2.5  1             3 c           (1/2,3/2,5/2)  0
                                          4      0.183  1.161E-01  1.177E-01  1.384E-02
                                          2      0.396  4.643E-01  4.650E-01  1.595E-03
                                          1      0.423  4.132E-01  4.173E-01  9.959E-03
  8   0.473500   2.5 -1             2 c         (1/2-,3/2,5/2-)  0
                                          2      0.446  2.119E-01  2.124E-01  2.469E-03
                                          1      0.474  7.849E-01  7.876E-01  3.442E-03
  9   0.473630   4.5  1   1.10E-09  1 u                    9/2+  0
                                          5      0.188  9.223E-01  1.000E+00  8.427E-02
 10   0.481390   2.5 -1             2 u                  (5/2-)  0
                                          3      0.303  3.493E-01  3.515E-01  6.252E-03
                                          2      0.455  6.469E-01  6.485E-01  2.367E-03
 11   0.635260   1.5  1             3 c           (1/2,3/2,5/2)  0
                                          3      0.457  4.209E-01  4.213E-01  1.104E-03
                                          2      0.609  1.055E-01  1.055E-01  5.518E-04
                                          1      0.635  4.729E-01  4.731E-01  5.002E-04
 12   0.681250   3.5 -1   1.50E-11  2 u                    7/2-  0
                                          3      0.503  6.977E-01  6.997E-01  2.855E-03
                                          2      0.654  3.000E-01  3.003E-01  1.031E-03
 13   0.713300   2.5  1             2 c           (1/2,3/2,5/2)  0
                                          2      0.686  9.102E-01  9.106E-01  4.206E-04
                                          1      0.713  8.920E-02  8.941E-02  2.296E-03
 14   0.943210   4.5 -1   2.77E-12  2 u                  (9/2-)  0
                                         10      0.462  0.000E+00  0.000E+00  3.726E-03
                                          2      0.916  9.994E-01  1.000E+00  5.530E-04
 15   1.056740   6.5  1   3.30E-12  1 u                   13/2+  0
                                          9      0.583  9.982E-01  1.000E+00  1.839E-03
 16   1.137560   1.5 -1             4 c           (1/2,3/2,5/2)  0
                                         10      0.656  1.083E-01  1.084E-01  1.025E-03
                                          6      0.718  1.379E-01  1.379E-01  3.803E-04
                                          3      0.960  4.924E-01  4.926E-01  4.512E-04
                                          2      1.111  2.610E-01  2.610E-01  3.022E-04
 17   1.255160   5.5 -1   3.00E-12  1 u                   11/2-  0
                                         12      0.574  9.981E-01  1.000E+00  1.926E-03
 18   1.473000  -1.0  0             2             (1/2,3/2,5/2)  0
                                          3      1.295  3.711E-01  3.711E-01  0.000E+00
                                          2      1.446  6.289E-01  6.289E-01  0.000E+00
 19   1.542400  -1.0  0             2             (1/2,3/2,5/2)  0
                                         11      0.907  5.155E-01  5.155E-01  0.000E+00
                                          3      1.364  4.845E-01  4.845E-01  0.000E+00
 20   1.662210   6.5 -1   9.70E-13  1 u                 (13/2-)  0
                                         14      0.719  9.990E-01  1.000E+00  1.026E-03
 21   1.861100   8.5  1   1.04E-12  1 u                   17/2+  0
                                         15      0.804  9.992E-01  1.000E+00  7.651E-04
 22   1.989660   7.5 -1   9.00E-13  1 u                   15/2-  0
                                         17      0.735  9.990E-01  1.000E+00  9.692E-04
 23   2.154000  -1.0  0             3             (1/2,3/2,5/2)  0
                                         10      1.673  3.534E-01  3.534E-01  0.000E+00
                                          3      1.976  3.322E-01  3.322E-01  0.000E+00
                                          2      2.127  3.145E-01  3.145E-01  0.000E+00
 24   2.261600  -1.0  0             2             (1/2,3/2,5/2)  0
                                          3      2.083  8.333E-01  8.333E-01  0.000E+00
                                          1      2.262  1.667E-01  1.667E-01  0.000E+00
 25   2.512420   8.5 -1   6.90E-13  1 u                 (17/2-)  0
                                         20      0.850  9.993E-01  1.000E+00  6.652E-04
 26   2.555000  -1.0  0             2             (1/2,3/2,5/2)  0
                                         10      2.074  6.757E-01  6.757E-01  0.000E+00
                                          2      2.528  3.243E-01  3.243E-01  0.000E+00
 27   2.856300  10.5  1   4.30E-13  1 u                   21/2+  0
                                         21      0.995  9.995E-01  1.000E+00  4.537E-04
 28   2.874270   9.5 -1   5.90E-13  1 u                 (19/2-)  0
                                         22      0.885  9.994E-01  1.000E+00  6.028E-04
 29   3.017400  -1.0  0             3            (1/2,3/2,5/2)-  0
                                         13      2.304  2.083E-01  2.083E-01  0.000E+00
                                         10      2.537  2.708E-01  2.708E-01  0.000E+00
                                          3      2.839  5.208E-01  5.208E-01  0.000E+00
 30   3.252200  -1.0  0             1             (1/2,3/2,5/2)  0
                                         10      2.771  1.000E+00  1.000E+00  0.000E+00
 31   3.285200  -1.0  0             1             (1/2,3/2,5/2)  0
                                          3      3.107  1.000E+00  1.000E+00  0.000E+00
 32   3.462300  -1.0  0             2             (1/2,3/2,5/2)  0
                                          3      3.284  6.494E-01  6.494E-01  0.000E+00
                                          2      3.435  3.506E-01  3.506E-01  0.000E+00
 33   3.464900  10.5 -1   3.80E-13  1 u                 (21/2-)  0
                                         25      0.953  9.995E-01  1.000E+00  5.036E-04
 34   3.469200  -1.0  0             1             (1/2,3/2,5/2)  0
                                          3      3.291  1.000E+00  1.000E+00  0.000E+00
 35   3.910000  11.5 -1   2.60E-13  1 u                 (23/2-)  0
                                         28      1.036  9.996E-01  1.000E+00  3.741E-04
 36   3.967400  12.5  1             1 u                 (25/2+)  0
                                         27      1.111  0.000E+00  0.000E+00  3.188E-04
 37   4.020400  12.5  1   1.40E-13  1 u                 (25/2+)  0
                                         27      1.165  9.997E-01  1.000E+00  2.868E-04
 38   4.067300  12.5  1             1 u                 (25/2+)  0
                                         27      1.210  0.000E+00  0.000E+00  2.639E-04
 39   4.280000  -1.0  0             0                            0
 40   4.330000  -1.0  0             0                            0
 41   4.380000  -1.0  0             0                            0
 42   4.430000  -1.0  0             0                            0
 43   4.460000  -1.0  0             0                            0
 44   4.500000  -1.0  0             0                            0
 45   4.530000  -1.0  0             0                            0
 46   4.536900  12.5 -1   2.80E-13  1 u                 (25/2-)  0
                                         33      1.072  9.997E-01  1.000E+00  3.457E-04
 47   4.600000  -1.0  0             0                            0
 48   4.640000  -1.0  0             0                            0
 49   4.670000  -1.0  0             0                            0
 50   4.710000  -1.0  0             0                            0
 51   4.740000  -1.0  0             0                            0
 52   4.780000  -1.0  0             0                            0
 53   4.830000  -1.0  0             0                            0
 54   4.890000  -1.0  0             0                            0
 55   4.960000  -1.0  0             0                            0
 56   5.040000  -1.0  0             0                            0
 57   5.090000  -1.0  0             0                            0
 58   5.091000  13.5 -1   1.20E-13  1 u                 (27/2-)  0
                                         35      1.181  9.997E-01  1.000E+00  2.783E-04
 59   5.170000  -1.0  0             0                            0
 60   5.230000  -1.0  0             0                            0
 61   5.270000  -1.0  0             0                            0
 62   5.310000  -1.0  0             0                            0
 63   5.334701  14.5  1   1.10E-13  1 u                 (29/2+)  0
                                         37      1.315  9.998E-01  1.000E+00  2.209E-04
 64   5.340000  -1.0  0             0                            0
 65   5.390000  -1.0  0             0                            0
 66   5.450000  -1.0  0             0                            0
 67   5.500000  -1.0  0             0                            0
 68   5.560000  -1.0  0             0                            0
 69   5.610000  -1.0  0             0                            0
 70   5.641201  14.5  1             2 u                 (29/2+)  0
                                         38      1.573  0.000E+00  0.000E+00  0.000E+00
                                         37      1.621  0.000E+00  0.000E+00  0.000E+00
 71   5.650000  -1.0  0             0                            0
 72   5.700000  -1.0  0             0                            0
 73   5.750000  -1.0  0             0                            0
 74   5.752900  14.5 -1             1 u                 (29/2-)  0
                                         46      1.216  9.997E-01  1.000E+00  2.611E-04
 75   5.790000  -1.0  0             0                            0
 76   5.830000  -1.0  0             0                            0
 77   5.890000  -1.0  0             0                            0
 78   5.960001  -1.0  0             0                            0
 79   6.060000  -1.0  0             0                            0
 80   6.140000  -1.0  0             0                            0
 81   6.190000  -1.0  0             0                            0
 82   6.240000  -1.0  0             0                            0
 83   6.290000  -1.0  0             0                            0
 84   6.380000  -1.0  0             0                            0
 85   6.403000  15.5 -1             1 u                 (31/2-)  0
                                         58      1.312  9.998E-01  1.000E+00  2.219E-04
 86   6.480000  -1.0  0             0                            0
 87   6.801000  16.5  1             1 u                 (33/2+)  0
                                         63      1.466  9.998E-01  1.000E+00  1.761E-04
 88   7.100000  16.5 -1             1 u                 (33/2-)  0
                                         74      1.347  9.998E-01  1.000E+00  2.100E-04
 89   7.250000  16.5  1             2 u                 (33/2+)  0
                                         70      1.608  0.000E+00  0.000E+00  0.000E+00
                                         63      1.916  0.000E+00  0.000E+00  0.000E+00
