  94 235  62   -1777.824
     0.309     0.000     0.175     0.000
     0.338     0.000     0.213     0.717
     0.366     0.000     0.204     1.657
     0.394     0.000     0.202     2.701
     0.423     0.000     0.166     3.410
     0.452     0.000     0.176     3.948
     0.483     0.000     0.155     4.340
     0.513     0.000     0.157     4.360
     0.546     0.000     0.122     4.199
     0.578     0.000     0.168     3.832
     0.610     0.000     0.208     3.627
     0.644     0.000     0.232     3.055
     0.675     0.000     0.247     2.658
     0.705     0.000     0.282     2.485
     0.736     0.000     0.342     2.158
     0.767     0.000     0.395     1.814
     0.798     0.000     0.482     1.661
     0.829     0.000     0.553     1.403
     0.859     0.000     0.598     1.205
     0.889     0.000     0.635     1.169
     0.918     0.000     0.684     1.254
     0.950     0.000     0.735     1.549
     0.978     0.000     0.808     1.860
     1.007     0.000     0.848     2.465
     1.035     0.000     0.902     2.824
     1.087    -0.181     1.048     3.757
     1.112    -0.187     1.105     4.084
     1.142    -0.343     1.149     4.245
     1.169    -0.360     1.197     4.362
     1.198    -0.376     1.271     4.189
     1.228    -0.391     1.331     4.035
     1.254    -0.407     1.368     3.968
     1.282    -0.423     1.400     3.935
     1.310    -0.439     1.436     3.911
     1.335    -0.452     1.461     3.834
     1.361    -0.465     1.501     3.707
     1.387    -0.480     1.554     3.586
     1.413    -0.494     1.608     3.591
     1.440    -0.502     1.673     3.255
     1.469    -0.523     1.741     3.175
     1.497    -0.542     1.809     3.047
     1.526    -0.556     1.872     3.150
     1.555    -0.576     1.943     3.104
     1.587    -0.601     2.019     2.919
     1.620    -0.731     2.117     2.796
     1.651    -0.747     2.185     2.703
     1.683    -0.763     2.253     2.572
     1.715    -0.782     2.319     2.532
     1.749    -0.797     2.394     2.326
     1.783    -0.814     2.476     2.071
     1.816    -0.828     2.553     1.865
     1.850    -0.849     2.625     1.686
     1.884    -0.872     2.692     1.485
     1.918    -0.895     2.761     1.294
     1.951    -0.915     2.834     1.173
     1.983    -0.933     2.919     0.976
     2.018    -0.954     3.011     0.811
     2.053    -0.974     3.110     0.565
     2.086    -0.991     3.204     0.391
     2.117    -1.005     3.293     0.230
     2.146    -1.019     3.387     0.082
     2.206    -1.051     3.562     0.000
  94 236  66   -1785.179
     0.300     0.000     0.182     0.000
     0.328     0.000     0.209     0.707
     0.356     0.000     0.224     1.759
     0.381     0.000     0.212     2.742
     0.406     0.000     0.227     3.685
     0.431     0.000     0.240     4.600
     0.461     0.000     0.144     4.802
     0.491     0.000     0.163     5.075
     0.521     0.000     0.164     5.150
     0.553     0.000     0.147     5.006
     0.585     0.000     0.172     4.692
     0.618     0.000     0.192     4.165
     0.650     0.000     0.221     3.667
     0.681     0.000     0.261     3.232
     0.712     0.000     0.308     2.945
     0.748     0.000     0.366     2.480
     0.780     0.000     0.439     2.087
     0.811     0.000     0.505     1.709
     0.844     0.000     0.569     1.406
     0.874     0.000     0.617     1.356
     0.903     0.000     0.661     1.475
     0.931     0.000     0.706     1.728
     0.958     0.000     0.753     2.021
     0.984     0.000     0.796     2.420
     1.009     0.000     0.868     2.780
     1.033     0.000     0.913     3.101
     1.084    -0.177     1.048     3.900
     1.110    -0.187     1.112     4.272
     1.134    -0.198     1.149     4.554
     1.161    -0.353     1.218     4.668
     1.184    -0.370     1.258     4.668
     1.213    -0.386     1.308     4.601
     1.240    -0.405     1.348     4.567
     1.267    -0.423     1.390     4.488
     1.295    -0.439     1.434     4.288
     1.323    -0.455     1.475     4.156
     1.349    -0.468     1.510     4.046
     1.375    -0.481     1.559     3.889
     1.402    -0.492     1.614     3.765
     1.427    -0.501     1.664     3.784
     1.451    -0.513     1.719     3.663
     1.477    -0.522     1.775     3.712
     1.504    -0.532     1.823     3.706
     1.539    -0.680     1.933     3.479
     1.570    -0.701     2.000     3.369
     1.600    -0.720     2.065     3.207
     1.630    -0.740     2.128     3.166
     1.662    -0.754     2.207     2.959
     1.695    -0.771     2.291     2.849
     1.729    -0.786     2.385     2.725
     1.764    -0.799     2.461     2.390
     1.798    -0.823     2.524     2.384
     1.833    -0.842     2.593     2.117
     1.869    -0.863     2.674     1.851
     1.904    -0.884     2.755     1.697
     1.940    -0.907     2.842     1.478
     1.975    -0.929     2.925     1.331
     2.011    -0.949     3.018     1.106
     2.046    -0.968     3.105     0.897
     2.081    -0.990     3.208     0.653
     2.114    -1.009     3.296     0.455
     2.147    -1.028     3.373     0.338
     2.179    -1.047     3.466     0.213
     2.210    -1.063     3.545     0.116
     2.239    -1.079     3.628     0.001
     2.294    -1.103     3.796     0.000
  94 237  71   -1791.503
     0.298     0.000     0.168     0.000
     0.326     0.000     0.195     0.635
     0.354     0.000     0.197     1.526
     0.380     0.000     0.224     2.580
     0.406     0.000     0.244     3.664
     0.432     0.000     0.189     4.496
     0.461     0.000     0.160     4.937
     0.490     0.000     0.195     5.418
     0.521     0.000     0.144     5.545
     0.553     0.000     0.169     5.449
     0.585     0.000     0.188     5.108
     0.618     0.000     0.234     4.472
     0.651     0.000     0.239     4.058
     0.684     0.000     0.276     3.483
     0.715     0.000     0.296     3.062
     0.746     0.000     0.336     2.774
     0.777     0.000     0.428     2.233
     0.808     0.000     0.494     1.861
     0.838     0.000     0.546     1.691
     0.868     0.000     0.604     1.631
     0.898     0.000     0.650     1.682
     0.926     0.000     0.699     1.876
     0.954     0.000     0.748     2.068
     0.981     0.000     0.764     2.523
     1.005     0.000     0.873     2.709
     1.029     0.000     0.911     2.991
     1.069    -0.170     0.998     3.789
     1.088     0.000     1.028     4.365
     1.116    -0.192     1.094     4.668
     1.141    -0.207     1.130     4.911
     1.164    -0.354     1.235     4.969
     1.187    -0.370     1.275     5.002
     1.208    -0.386     1.308     5.065
     1.232    -0.401     1.342     5.030
     1.257    -0.416     1.387     4.979
     1.281    -0.429     1.431     4.898
     1.302    -0.439     1.472     4.642
     1.329    -0.452     1.526     4.497
     1.356    -0.467     1.580     4.414
     1.379    -0.478     1.609     4.480
     1.403    -0.492     1.638     4.350
     1.428    -0.501     1.663     4.182
     1.452    -0.512     1.692     4.022
     1.473    -0.520     1.716     3.962
     1.499    -0.649     1.848     3.870
     1.529    -0.657     1.911     3.622
     1.557    -0.668     1.973     3.402
     1.584    -0.583     2.003     3.401
     1.615    -0.602     2.085     3.372
     1.648    -0.733     2.204     3.170
     1.679    -0.750     2.269     3.049
     1.712    -0.769     2.338     2.860
     1.745    -0.790     2.406     2.824
     1.779    -0.803     2.488     2.494
     1.814    -0.822     2.569     2.382
     1.848    -0.841     2.653     2.229
     1.882    -0.858     2.738     1.983
     1.916    -0.880     2.814     1.865
     1.952    -0.901     2.902     1.652
     1.989    -0.923     3.000     1.480
     2.023    -0.945     3.084     1.273
     2.059    -0.967     3.170     1.105
     2.093    -0.988     3.252     0.987
     2.127    -1.010     3.342     0.703
     2.161    -1.031     3.428     0.527
     2.194    -1.050     3.510     0.421
     2.225    -1.067     3.586     0.368
     2.256    -1.084     3.668     0.227
     2.287    -1.101     3.765     0.090
     2.316    -1.114     3.855     0.058
     2.370    -1.124     4.059     0.000
  94 238  71   -1798.335
     0.301     0.000     0.167     0.000
     0.329     0.000     0.195     0.715
     0.357     0.000     0.214     1.730
     0.384     0.000     0.232     2.915
     0.412     0.000     0.217     4.061
     0.440     0.000     0.231     5.147
     0.470     0.000     0.138     5.545
     0.501     0.000     0.137     5.818
     0.531     0.000     0.140     5.960
     0.562     0.000     0.182     5.818
     0.593     0.000     0.187     5.451
     0.626     0.000     0.200     4.978
     0.659     0.000     0.249     4.398
     0.691     0.000     0.266     3.791
     0.730     0.000     0.337     3.085
     0.764     0.000     0.404     2.666
     0.796     0.000     0.471     2.161
     0.827     0.000     0.523     1.811
     0.857     0.000     0.568     1.592
     0.887     0.000     0.613     1.611
     0.916     0.000     0.679     1.769
     0.944     0.000     0.731     2.030
     0.970     0.000     0.780     2.341
     0.994     0.000     0.849     2.684
     1.018     0.000     0.890     3.016
     1.042     0.000     0.938     3.429
     1.082    -0.168     1.051     4.194
     1.103    -0.175     1.108     4.489
     1.126    -0.182     1.168     4.757
     1.148    -0.190     1.217     4.969
     1.175    -0.361     1.260     5.119
     1.195    -0.376     1.285     5.230
     1.216    -0.388     1.316     5.197
     1.236    -0.402     1.341     5.243
     1.260    -0.417     1.379     5.069
     1.280    -0.430     1.400     5.066
     1.304    -0.445     1.428     5.045
     1.326    -0.455     1.466     4.842
     1.349    -0.465     1.502     4.703
     1.371    -0.475     1.536     4.601
     1.393    -0.485     1.572     4.455
     1.418    -0.496     1.617     4.224
     1.441    -0.505     1.654     4.198
     1.465    -0.516     1.699     4.064
     1.491    -0.527     1.745     3.987
     1.519    -0.542     1.801     3.840
     1.549    -0.557     1.861     3.734
     1.581    -0.579     1.937     3.547
     1.612    -0.711     2.146     3.441
     1.643    -0.729     2.220     3.220
