  91 230 101   -1750.240
     1.296    -0.455     1.413     5.428
     1.317    -0.464     1.448     5.539
     1.339    -0.477     1.495     5.326
     1.359    -0.486     1.534     5.318
     1.378    -0.496     1.573     5.259
     1.398    -0.504     1.612     5.230
     1.421    -0.517     1.658     5.179
     1.443    -0.527     1.704     5.191
     1.467    -0.543     1.740     5.173
     1.494    -0.668     1.846     5.082
     1.521    -0.686     1.893     5.054
     1.552    -0.695     1.958     4.690
     1.582    -0.715     2.012     4.637
     1.612    -0.727     2.069     4.482
     1.642    -0.744     2.133     4.515
     1.674    -0.757     2.206     4.445
     1.706    -0.773     2.278     4.408
     1.739    -0.787     2.356     4.410
     1.773    -0.807     2.431     4.458
     1.808    -0.825     2.509     4.393
     1.845    -0.845     2.592     4.315
     1.881    -0.867     2.678     4.254
     1.917    -0.889     2.759     4.212
     1.951    -0.911     2.827     4.189
     1.988    -0.935     2.909     4.112
     2.022    -0.958     2.986     4.089
     2.056    -0.979     3.058     4.113
     2.089    -0.998     3.148     4.056
     2.119    -1.015     3.228     4.079
     2.150    -1.037     3.320     3.931
     2.178    -1.052     3.392     3.923
     2.204    -1.065     3.461     3.942
     2.231    -1.077     3.544     3.926
     2.257    -1.089     3.632     3.879
     2.286    -1.103     3.730     3.863
     2.320    -1.116     3.839     3.948
     2.351    -1.128     3.939     3.998
     2.383    -1.146     4.029     3.922
     2.413    -1.161     4.115     3.920
     2.441    -1.176     4.195     3.928
     2.493    -1.212     4.359     3.888
     2.517    -1.228     4.429     3.863
     2.542    -1.244     4.504     3.895
     2.567    -1.260     4.576     3.913
     2.589    -1.274     4.644     3.911
     2.612    -1.292     4.719     3.852
     2.651    -1.320     4.834     3.700
     2.665    -1.319     4.857     3.869
     2.679    -1.342     4.933     3.652
     2.705    -1.362     5.018     3.578
     2.729    -1.381     5.103     3.501
     2.752    -1.401     5.181     3.458
     2.772    -1.421     5.260     3.413
     2.790    -1.437     5.328     3.319
     2.806    -1.453     5.378     3.265
     2.829    -1.484     5.462     3.207
     2.851    -1.512     5.551     3.067
     2.872    -1.538     5.628     3.012
     2.897    -1.566     5.713     2.920
     2.914    -1.577     5.759     2.947
     2.937    -1.608     5.852     2.824
     2.960    -1.633     5.942     2.634
     2.981    -1.544     5.764     3.027
     3.045    -1.223     4.665     0.000
  91 232  92   -1762.823
     0.276     0.000     0.174     0.000
     0.304     0.000     0.210     0.577
     0.333     0.000     0.201     1.155
     0.360     0.000     0.187     1.950
     0.389     0.000     0.218     2.808
     0.417     0.000     0.233     3.700
     0.446     0.000     0.192     3.940
     0.476     0.000     0.152     4.252
     0.507     0.000     0.121     4.189
     0.540     0.000     0.151     4.066
     0.575     0.000     0.162     3.720
     0.608     0.000     0.225     3.324
     0.641     0.000     0.231     2.855
     0.673     0.000     0.264     2.419
     0.704     0.000     0.287     2.228
     0.735     0.000     0.345     1.991
     0.765     0.000     0.396     1.837
     0.800     0.000     0.485     1.906
     0.831     0.000     0.557     1.719
     0.861     0.000     0.626     1.556
     0.889     0.000     0.677     1.630
     0.918     0.000     0.722     1.855
     0.950     0.000     0.754     2.308
     1.004    -0.155     0.868     3.655
     1.030    -0.164     0.920     4.333
     1.056    -0.174     0.975     4.744
     1.083    -0.183     1.031     5.041
     1.107    -0.338     1.101     5.521
     1.133    -0.353     1.134     5.631
     1.153    -0.369     1.154     5.820
     1.171    -0.383     1.175     5.950
     1.192    -0.399     1.200     6.033
     1.213    -0.413     1.237     5.867
     1.236    -0.431     1.269     5.861
     1.257    -0.447     1.295     5.890
     1.276    -0.463     1.316     5.779
     1.298    -0.478     1.348     5.739
     1.321    -0.492     1.384     5.657
     1.344    -0.498     1.441     5.509
     1.369    -0.506     1.502     5.327
     1.393    -0.512     1.557     5.288
     1.417    -0.524     1.620     5.142
     1.446    -0.623     1.701     4.968
     1.471    -0.642     1.740     4.990
     1.494    -0.646     1.785     4.851
     1.519    -0.658     1.833     4.760
     1.546    -0.583     1.915     4.517
     1.574    -0.602     1.974     4.419
     1.603    -0.618     2.029     4.417
     1.634    -0.640     2.089     4.342
     1.665    -0.660     2.147     4.265
     1.700    -0.769     2.247     4.439
     1.734    -0.786     2.321     4.411
     1.769    -0.803     2.398     4.357
     1.803    -0.821     2.466     4.253
     1.838    -0.844     2.538     4.255
     1.873    -0.866     2.617     4.219
     1.909    -0.888     2.691     4.216
     1.944    -0.910     2.782     4.156
     1.978    -0.931     2.867     4.105
     2.013    -0.953     2.958     4.025
     2.046    -0.972     3.037     4.021
     2.079    -0.992     3.123     4.028
     2.112    -1.013     3.214     3.984
     2.143    -1.036     3.308     3.868
     2.172    -1.054     3.388     3.790
     2.204    -1.071     3.472     3.748
     2.233    -1.087     3.558     3.722
     2.259    -1.101     3.646     3.715
     2.294    -1.119     3.763     3.661
     2.327    -1.117     3.869     3.722
     2.360    -1.137     3.980     3.702
     2.390    -1.152     4.061     3.710
     2.421    -1.170     4.151     3.674
     2.448    -1.183     4.229     3.641
     2.477    -1.204     4.321     3.572
     2.503    -1.219     4.399     3.577
     2.529    -1.233     4.472     3.649
     2.690    -1.348     5.008     3.218
     2.715    -1.363     5.083     3.145
     2.736    -1.379     5.157     3.770
     2.757    -1.389     5.217     3.072
     2.776    -1.402     5.274     3.066
     2.799    -1.420     5.357     2.999
     2.821    -1.466     5.445     2.921
     2.843    -1.488     5.522     2.883
     2.864    -1.508     5.594     2.838
     2.884    -1.501     5.613     2.669
     2.901    -1.519     5.677     2.656
     2.925    -1.552     5.779     2.489
     3.010    -1.366     5.355     4.477
    10.009     9.999     9.999     0.000
  91 233  98   -1769.343
     0.284     0.000     0.186     0.000
     0.312     0.000     0.193     0.655
     0.340     0.000     0.207     1.530
     0.366     0.000     0.186     2.383
     0.393     0.000     0.201     3.218
     0.421     0.000     0.180     3.978
     0.450     0.000     0.199     4.608
     0.481     0.000     0.138     4.734
     0.512     0.000     0.124     4.665
     0.544     0.000     0.156     4.510
     0.576     0.000     0.168     4.384
     0.609     0.000     0.184     3.923
     0.643     0.000     0.232     3.340
     0.676     0.000     0.267     2.845
     0.706     0.000     0.311     2.532
     0.742     0.000     0.341     2.208
     0.775     0.000     0.412     2.051
     0.806     0.000     0.505     1.779
     0.837     0.000     0.587     1.474
     0.867     0.000     0.634     1.414
     0.896     0.000     0.680     1.754
     0.925     0.000     0.733     2.024
     0.950     0.000     0.780     2.439
     0.974     0.000     0.827     2.900
     1.010    -0.160     0.923     3.726
     1.027    -0.165     0.960     3.990
     1.044    -0.168     0.997     4.254
     1.061    -0.172     1.038     4.607
     1.081    -0.176     1.083     4.904
     1.099    -0.179     1.126     5.255
     1.118    -0.335     1.164     5.608
     1.137    -0.350     1.200     5.934
     1.160    -0.363     1.239     5.929
     1.181    -0.379     1.271     6.125
     1.205    -0.393     1.309     6.075
     1.230    -0.410     1.341     6.162
     1.255    -0.426     1.371     6.276
     1.283    -0.447     1.413     5.881
     1.310    -0.463     1.449     5.632
     1.335    -0.475     1.488     5.506
     1.359    -0.487     1.528     5.427
     1.383    -0.500     1.570     5.266
     1.409    -0.513     1.614     5.187
     1.432    -0.523     1.654     5.170
     1.457    -0.535     1.699     5.173
     1.483    -0.550     1.748     5.050
     1.509    -0.566     1.813     4.840
     1.536    -0.583     1.871     4.665
     1.566    -0.599     1.929     4.611
     1.597    -0.707     2.048     4.554
     1.629    -0.722     2.119     4.406
     1.660    -0.739     2.188     4.378
     1.690    -0.759     2.257     4.418
     1.723    -0.776     2.329     4.390
     1.755    -0.792     2.404     4.387
     1.790    -0.812     2.481     4.405
     1.826    -0.832     2.559     4.370
     1.863    -0.855     2.637     4.313
     1.898    -0.879     2.714     4.355
     1.934    -0.902     2.792     4.269
     1.970    -0.925     2.866     4.210
     2.005    -0.946     2.946     4.170
     2.039    -0.965     3.019     4.177
     2.074    -0.994     3.129     4.087
     2.107    -1.013     3.212     3.960
     2.139    -1.032     3.294     3.909
     2.169    -1.049     3.371     3.839
     2.198    -1.069     3.459     3.758
     2.224    -1.085     3.536     3.694
     2.249    -1.100     3.618     3.669
     2.279    -1.119     3.722     3.541
     2.312    -1.138     3.832     3.545
     2.345    -1.155     3.943     3.582
     2.377    -1.171     4.045     3.572
     2.407    -1.186     4.126     3.546
     2.434    -1.200     4.202     3.514
     2.463    -1.218     4.296     3.414
     2.490    -1.234     4.372     3.359
     2.516    -1.248     4.447     3.322
     2.627    -1.317     4.797     3.326
     2.643    -1.332     4.859     3.179
     2.694    -1.374     5.032     3.160
     2.717    -1.400     5.112     3.085
     2.738    -1.409     5.158     3.263
     2.758    -1.442     5.257     3.023
     2.775    -1.459     5.320     2.967
     2.799    -1.485     5.404     2.902
     2.821    -1.505     5.488     2.871
     2.842    -1.514     5.555     2.870
     2.861    -1.523     5.619     2.867
     2.884    -1.534     5.699     2.768
     2.906    -1.550     5.788     2.676
     2.927    -1.561     5.864     2.655
     2.947    -1.571     5.939     2.607
     2.968    -1.582     6.010     2.546
     2.987    -1.597     6.073     2.531
     3.007    -1.611     6.139     2.448
    10.009     9.999     9.999     0.000
