  88 225  76   -1722.989
     0.217     0.000     0.157     0.000
     0.256     0.000     0.175     0.819
     0.294     0.000     0.170     1.821
     0.332     0.000     0.210     2.845
     0.371     0.000     0.198     3.810
     0.411     0.000     0.169     4.038
     0.460     0.000     0.129     4.178
     0.503     0.000     0.125     3.618
     0.546     0.000     0.154     2.959
     0.589     0.000     0.167     2.638
     0.631     0.000     0.207     2.304
     0.676     0.000     0.283     2.128
     0.716     0.000     0.334     2.165
     0.755     0.000     0.407     2.325
     0.797     0.000     0.518     2.588
     0.837     0.000     0.612     2.784
     0.875     0.000     0.679     3.044
     0.912     0.000     0.764     3.782
     0.947     0.000     0.820     4.412
     1.007    -0.165     0.903     5.613
     1.042    -0.186     0.936     6.296
     1.076    -0.343     1.019     6.792
     1.107    -0.361     1.066     7.022
     1.136    -0.375     1.114     7.117
     1.167    -0.393     1.159     7.317
     1.200    -0.418     1.203     7.285
     1.229    -0.437     1.238     7.521
     1.257    -0.454     1.272     7.638
     1.291    -0.477     1.320     7.529
     1.328    -0.588     1.456     7.686
     1.359    -0.603     1.523     7.497
     1.390    -0.627     1.587     7.387
     1.421    -0.545     1.608     7.331
     1.451    -0.554     1.669     7.059
     1.487    -0.679     1.794     7.040
     1.522    -0.698     1.868     7.137
     1.558    -0.714     1.946     7.175
     1.598    -0.729     2.039     7.036
     1.638    -0.753     2.108     7.242
     1.680    -0.775     2.182     7.392
     1.723    -0.799     2.258     7.519
     1.765    -0.821     2.353     7.734
     1.810    -0.838     2.475     7.861
     1.856    -0.856     2.602     8.050
     1.900    -0.881     2.719     8.282
     1.946    -0.905     2.823     8.360
     1.989    -0.920     2.925     8.721
     2.031    -0.944     3.034     8.881
     2.071    -0.972     3.108     9.120
     2.111    -1.001     3.200     9.149
     2.148    -1.031     3.282     9.279
     2.188    -1.059     3.367     9.475
     2.227    -1.085     3.476     9.583
     2.264    -1.110     3.572     9.725
     2.304    -1.150     3.706     9.515
     2.344    -1.187     3.809     9.398
     2.382    -1.220     3.890     9.557
     2.421    -1.245     3.967     9.539
     2.458    -1.258     4.031     9.330
     2.493    -1.286     4.134     9.340
     2.528    -1.308     4.262     9.151
     2.562    -1.331     4.385     9.091
     2.593    -1.350     4.495     9.005
     2.621    -1.366     4.595     8.978
     2.656    -1.424     4.714     8.799
     2.687    -1.463     4.809     8.784
     2.718    -1.512     4.956     8.490
     2.746    -1.549     5.063     8.438
     2.771    -1.577     5.167     8.281
     2.793    -1.415     5.030     9.239
     2.813    -1.421     5.011     9.403
     2.862    -1.462     4.966     9.220
     2.889    -1.407     4.782     4.925
     2.924    -1.377     4.624     0.913
     2.963    -1.344     4.656     1.116
     2.979    -1.417     4.770     0.000
  88 226  79   -1729.319
     0.224     0.000     0.153     0.000
     0.261     0.000     0.174     0.790
     0.299     0.000     0.205     1.931
     0.336     0.000     0.190     3.064
     0.374     0.000     0.182     4.076
     0.414     0.000     0.166     4.427
     2.948    -1.658     5.401     8.628
     0.455     0.000     0.127     4.253
     0.496     0.000     0.115     4.045
     0.537     0.000     0.126     3.663
     0.579     0.000     0.159     3.104
     0.620     0.000     0.186     2.680
     0.661     0.000     0.254     2.279
     0.702     0.000     0.321     2.184
     0.741     0.000     0.376     2.296
     0.779     0.000     0.463     2.494
     0.816     0.000     0.528     2.733
     0.853     0.000     0.629     2.867
     0.890     0.000     0.699     3.153
     0.923     0.000     0.777     3.670
     0.957     0.000     0.808     4.274
     0.985     0.000     0.896     4.953
     1.030    -0.182     0.906     6.207
     1.066    -0.336     1.006     6.685
     1.097    -0.357     1.039     6.956
     1.127    -0.378     1.070     7.152
     1.162    -0.400     1.113     7.340
     1.193    -0.418     1.160     7.399
     1.223    -0.435     1.207     7.411
     1.253    -0.452     1.254     7.478
     1.282    -0.467     1.297     7.530
     1.313    -0.486     1.354     7.499
     1.344    -0.505     1.416     7.378
     1.378    -0.528     1.489     7.238
     1.408    -0.542     1.540     7.316
     1.441    -0.570     1.619     7.078
     1.475    -0.666     1.778     7.010
     1.512    -0.685     1.848     6.992
     1.548    -0.704     1.922     6.996
     1.586    -0.728     1.996     7.159
     1.628    -0.749     2.086     7.167
     1.669    -0.770     2.169     7.367
     1.713    -0.795     2.270     7.520
     1.757    -0.822     2.376     7.721
     1.802    -0.840     2.452     7.892
     1.847    -0.865     2.539     8.085
     1.894    -0.894     2.652     8.219
     1.939    -0.920     2.751     8.468
     1.983    -0.945     2.857     8.574
     2.026    -0.971     2.964     8.643
     2.069    -0.995     3.073     8.732
     2.109    -1.020     3.183     8.826
     2.146    -1.040     3.274     9.002
     2.183    -1.065     3.378     8.977
     2.221    -1.090     3.486     9.014
     2.261    -1.117     3.595     9.063
     2.301    -1.146     3.712     9.068
     2.340    -1.173     3.819     9.089
     2.379    -1.203     3.932     9.173
     2.419    -1.237     4.053     9.133
     2.454    -1.266     4.155     9.145
     2.487    -1.293     4.251     9.137
     2.523    -1.326     4.368     9.050
     2.556    -1.357     4.483     9.145
     2.588    -1.388     4.591     9.035
     2.617    -1.414     4.692     8.944
     2.642    -1.438     4.774     8.867
     2.674    -1.464     4.854     8.716
     2.703    -1.484     4.923     8.674
     2.730    -1.498     4.979     8.558
     2.754    -1.509     5.032     8.484
     2.775    -1.519     5.080     8.375
     2.792    -1.526     5.119     8.389
     2.826    -1.686     5.476     8.435
     2.860    -1.637     5.402     8.483
     2.988    -1.632     5.324     4.384
     3.019    -1.653     5.292     2.164
     3.036    -1.619     5.217     0.694
     3.053    -1.422     5.105     0.000
  88 227  72   -1734.467
     0.230     0.000     0.147     0.000
     0.267     0.000     0.178     0.703
