  81 200  81   -1574.407
     0.061     0.000    -0.023     0.000
     0.108     0.000    -0.027     1.360
     0.151     0.000    -0.025     3.396
     0.193     0.000    -0.009     5.847
     0.235     0.000     0.022     8.408
     0.281     0.000     0.033     9.664
     0.329     0.000     0.035    10.097
     0.379     0.000     0.045    10.190
     0.428     0.000     0.059    10.088
     0.482     0.000     0.172     9.102
     0.534     0.000     0.208     8.255
     0.583     0.000     0.268     7.902
     0.632     0.000     0.328     7.805
     0.676     0.000     0.394     8.152
     0.718     0.000     0.451     8.817
     0.757     0.000     0.521     9.863
     0.826    -0.130     0.658    11.812
     0.861    -0.132     0.737    12.927
     0.897    -0.136     0.829    13.734
     0.941    -0.290     0.932    14.304
     0.980    -0.324     1.002    14.247
     1.018    -0.366     1.051    14.718
     1.058    -0.374     1.068    15.768
     1.091    -0.517     1.229    16.251
     1.149    -0.427     1.195    16.883
     1.171    -0.421     1.220    17.383
     1.206    -0.418     1.278    17.907
     1.247    -0.430     1.354    18.112
     1.293    -0.448     1.401    18.521
     1.340    -0.469     1.453    18.932
     1.386    -0.217     1.503    19.529
     1.438     0.000     1.629    18.884
     1.485     0.000     1.722    19.012
     1.536     0.000     1.880    18.883
     1.584     0.000     1.988    18.977
     1.634     0.000     2.152    18.611
     1.678     0.000     2.270    18.640
     1.726     0.000     2.402    18.290
     1.763     0.000     2.571    18.414
     1.808    -0.262     2.618    18.344
     1.846    -0.266     2.714    18.334
     1.884    -0.270     2.805    18.479
     1.921    -0.269     2.896    18.649
     1.965     0.000     3.084    18.915
     2.000     0.000     3.197    18.960
     2.035     0.000     3.307    19.179
     2.080     0.000     3.423    19.390
     2.122     0.000     3.566    19.551
     2.161     0.000     3.761    19.919
     2.211     0.000     3.916    19.763
     2.259     0.000     3.971    20.046
     2.307     0.000     4.270    19.626
     2.360     0.000     4.293    19.601
     2.408     0.000     4.463    19.503
     2.456    -0.077     4.671    19.376
     2.503    -0.085     4.800    19.303
     2.545    -0.074     4.925    19.143
     2.586    -0.065     5.069    18.914
     2.623    -0.060     5.196    18.958
     2.668    -0.060     5.360    19.101
     2.706    -0.061     5.464    18.895
     2.744    -0.103     5.524    19.214
     2.775     0.000     5.710    19.291
     2.811    -0.097     5.713    19.068
     2.853    -0.094     5.847    19.054
     2.887     0.000     6.079    19.358
     2.918     0.000     6.195    19.189
     2.951    -0.093     6.179    19.196
     2.985     0.000     6.397    19.460
     3.021    -0.001     6.567    19.465
     3.053    -0.096     6.575    19.691
     3.079     0.000     6.806    19.450
     3.103     0.002     6.895    19.530
     3.140     0.000     6.990    19.821
     3.169     0.000     7.107    19.897
     3.198     0.000     7.215    20.037
     3.224     0.000     7.320    20.124
     3.262     0.000     7.427    20.373
     3.276     0.000     7.523    20.398
     3.313     0.000     7.633    20.632
     3.260     0.000    12.257     0.000
  81 201 101   -1582.956
    -0.063     0.000    -0.009     0.000
     0.036     0.000    -0.015     0.141
     0.085     0.000    -0.017     1.045
     0.128     0.000    -0.015     3.159
     0.170     0.000    -0.011     5.716
     0.215     0.000    -0.006     8.378
     0.259     0.000     0.024    10.427
     0.307     0.000     0.039    11.618
     0.356     0.000     0.050    11.866
     0.407     0.000     0.064    11.510
     0.458     0.000     0.117    10.947
     0.511     0.000     0.181     9.970
     0.563     0.000     0.231     9.238
     0.609     0.000     0.290     9.258
     0.654     0.000     0.343     9.191
     0.693     0.000     0.406     9.810
