                                         16      0.718  6.330E-01  6.340E-01  1.586E-03
 22   2.736710  -1.0  0             1                            0
                                         19      0.325  1.000E+00  1.000E+00  0.000E+00
 23   2.860960  10.5  1   8.00E-13  2 u                 (21/2+)  0
                                         20      0.370  0.000E+00  0.000E+00  7.280E-03
                                         14      1.124  0.000E+00  0.000E+00  4.874E-04
 24   2.905530   9.5 -1             4 u                 (19/2-)  0
                                         22      0.169  1.867E-01  1.867E-01  0.000E+00
                                         20      0.415  0.000E+00  0.000E+00  2.199E-03
                                         19      0.493  2.276E-01  2.284E-01  3.639E-03
                                         18      0.628  5.835E-01  5.849E-01  2.267E-03
 25   2.988110   9.5 -1             2 u                 (19/2-)  0
                                         21      0.294  0.000E+00  0.000E+00  1.291E-02
                                         19      0.576  0.000E+00  0.000E+00  2.479E-03
 26   3.218840  10.5 -1   1.60E-12  3 u                 (21/2-)  0
                                         25      0.231  7.318E-02  7.494E-02  2.396E-02
                                         24      0.313  1.273E-01  1.287E-01  1.099E-02
                                         19      0.806  7.955E-01  7.964E-01  1.177E-03
 27   3.219710  11.5  1   6.00E-13  2 u                 (23/2+)  0
                                         23      0.359  0.000E+00  0.000E+00  7.845E-03
                                         20      0.729  9.986E-01  1.000E+00  1.445E-03
 28   3.445970  12.5  1   1.70E-12  2 u                 (25/2+)  0
                                         27      0.226  4.482E-01  4.595E-01  2.521E-02
                                         20      0.955  5.400E-01  5.405E-01  7.827E-04
 29   3.741780  12.5  1             3 u                 (25/2+)  0
                                         27      0.522  3.572E-01  3.583E-01  3.117E-03
                                         23      0.881  4.580E-01  4.584E-01  9.489E-04
                                         20      1.251  1.832E-01  1.833E-01  3.871E-04
 30   3.868950  12.5  1             1 u                 (25/2+)  0
                                         20      1.378  9.997E-01  1.000E+00  3.171E-04
 31   4.130661  12.5 -1   2.10E-12  1 u                 (25/2-)  0
                                         26      0.912  9.991E-01  1.000E+00  9.000E-04
 32   4.285100  11.5 -1             2 u                 (23/2-)  0
                                         31      0.154  0.000E+00  0.000E+00  6.938E-02
                                         26      1.067  9.994E-01  1.000E+00  5.671E-04
 33   4.300900  13.5  1             2 u                 (27/2+)  0
                                         29      0.559  6.697E-01  6.715E-01  2.655E-03
                                         28      0.855  3.282E-01  3.285E-01  1.015E-03
 34   4.591690  14.5  1             2 u                 (29/2+)  0
                                         33      0.291  1.871E-01  1.896E-01  1.325E-02
                                         28      1.146  8.100E-01  8.104E-01  4.675E-04
 35   4.939560  14.5  1             1 u                 (29/2+)  0
                                         29      1.198  9.996E-01  1.000E+00  4.247E-04
 36   5.009660  14.5 -1   3.50E-12  1 u                 (29/2-)  0
                                         31      0.879  9.990E-01  1.000E+00  9.800E-04
 37   5.301900  13.5 -1             2 u                 (27/2-)  0
                                         32      1.016  0.000E+00  0.000E+00  6.105E-04
                                         31      1.172  0.000E+00  0.000E+00  4.654E-04
 38   5.555000  15.5  1             2 u                 (31/2+)  0
                                         34      0.964  0.000E+00  0.000E+00  7.823E-04
                                         33      1.254  0.000E+00  0.000E+00  3.856E-04
 39   5.592371  15.5 -1             1 u                 (31/2-)  0
                                         36      0.583  9.976E-01  1.000E+00  2.410E-03
 40   5.620150  15.5  1             3 u                 (31/2+)  0
                                         35      0.681  9.983E-01  1.000E+00  1.687E-03
                                         34      1.028  0.000E+00  0.000E+00  6.137E-04
                                         33      1.319  0.000E+00  0.000E+00  3.469E-04
 41   5.777000  14.5 -1             1 u                 (29/2-)  0
                                         37      0.475  9.960E-01  1.000E+00  3.981E-03
 42   5.841090  16.5  1             2 u                 (33/2+)  0
                                         40      0.221  0.000E+00  0.000E+00  2.684E-02
                                         34      1.249  9.996E-01  1.000E+00  3.884E-04
 43   6.039150  16.5 -1             2 u                 (33/2-)  0
                                         39      0.447  9.954E-01  1.000E+00  4.603E-03
                                         36      1.029  0.000E+00  0.000E+00  5.926E-04
 44   6.298400  15.5 -1             2 u                 (31/2-)  0
                                         41      0.521  0.000E+00  0.000E+00  3.130E-03
                                         37      0.997  9.993E-01  1.000E+00  7.087E-04
 45   6.393100  16.5 -1             1 u                 (33/2-)  0
                                         39      0.801  9.988E-01  1.000E+00  1.171E-03
 46   6.744710  17.5 -1             3 u                 (35/2-)  0
                                         45      0.352  0.000E+00  0.000E+00  8.253E-03
                                         43      0.706  7.185E-01  7.196E-01  1.556E-03
                                         39      1.152  2.802E-01  2.804E-01  4.615E-04
 47   6.810390  17.5  1             1 u                 (35/2+)  0
                                         42      0.969  9.992E-01  1.000E+00  7.728E-04
 48   6.973300  16.5 -1             2 u                 (33/2-)  0
                                         44      0.675  0.000E+00  0.000E+00  1.719E-03
                                         41      1.196  0.000E+00  0.000E+00  4.261E-04
 49   7.139740  18.5  1             2 u                 (37/2+)  0
                                         47      0.329  2.640E-01  2.665E-01  9.716E-03
                                         42      1.299  7.332E-01  7.335E-01  3.582E-04
 50   7.153400  18.5 -1             1 u                 (37/2-)  0
                                         46      0.409  9.943E-01  1.000E+00  5.712E-03
 51   7.225590  18.5 -1             2 u                 (37/2-)  0
                                         46      0.481  9.961E-01  1.000E+00  3.865E-03
                                         43      1.186  0.000E+00  0.000E+00  4.335E-04
 52   7.619300  18.5  1             2 u                 (37/2+)  0
                                         47      0.810  4.184E-01  4.189E-01  1.144E-03
                                         42      1.778  5.811E-01  5.811E-01  0.000E+00
 53   8.062201  19.5  1             1 u                 (39/2+)  0
                                         52      0.443  9.953E-01  1.000E+00  4.706E-03
 54   8.254100  19.5 -1             2 u                 (39/2-)  0
                                         51      1.028  0.000E+00  0.000E+00  6.137E-04
                                         46      1.510  0.000E+00  0.000E+00  0.000E+00
 55   8.365400  18.5 -1             1 u                 (37/2-)  0
                                         48      1.392  9.997E-01  1.000E+00  3.107E-04
 56   8.432501  20.5  1             2 u                 (41/2+)  0
                                         53      0.370  0.000E+00  0.000E+00  7.280E-03
                                         49      1.293  0.000E+00  0.000E+00  3.617E-04
 57   8.535800  20.5 -1             2 u                 (41/2-)  0
                                         54      0.282  0.000E+00  0.000E+00  1.434E-02
                                         51      1.310  0.000E+00  0.000E+00  3.519E-04
 58   9.814100  21.5 -1             1 u                 (43/2-)  0
                                         54      1.560  0.000E+00  0.000E+00  0.000E+00
 59   9.887000  20.5 -1             1 u                 (41/2-)  0
                                         55      1.522  0.000E+00  0.000E+00  0.000E+00
 60   9.997500  22.5  1             1 u                 (45/2+)  0
                                         56      1.565  0.000E+00  0.000E+00  0.000E+00
 61  10.236800  22.5 -1             1 u                 (45/2-)  0
                                         57      1.701  0.000E+00  0.000E+00  0.000E+00
 62  11.948600  24.5  1             1 u                 (49/2+)  0
                                         60      1.951  0.000E+00  0.000E+00  0.000E+00
 63  12.015000  24.5 -1             1 u                 (49/2-)  0
                                         61      1.778  0.000E+00  0.000E+00  0.000E+00
 64  13.877001  26.5 -1             1 u                 (53/2-)  0
                                         63      1.862  0.000E+00  0.000E+00  0.000E+00
 88Nb   88   41    4    3    1    1   10.320001    4.370000
  1   0.000000   8.0  1   8.70E+02  0                      (8+)  1 =    100.0000 %EC+%B+
  2   1.089510  10.0  1             1                     (10+)  0
                                          1      1.090  9.995E-01  1.000E+00  5.219E-04
  3   2.006600  -1.0  0             1                 (9,10,11)  0
                                          2      0.917  1.000E+00  1.000E+00  0.000E+00
  4   2.077600  12.0  1             1                     (12+)  0
                                          2      0.988  9.993E-01  1.000E+00  7.235E-04
 89Nb   89   41   47   58   17    1   12.230000    4.244000
  1   0.000000   4.5  1   7.31E+03  0 u                  (9/2+)  1 =    100.0000 %EC+%B+
  2   0.035000   0.5 -1   3.96E+03  0 u                  (1/2)-  1 =    100.0000 %EC+%B+
  3   0.658600   3.5  1             1 u                  (7/2+)  0
                                          1      0.659  9.982E-01  1.000E+00  1.819E-03
  4   0.760000   1.5 -1             0 n                          0
  5   0.838000   0.5  1             1 g                          0
                                          2      0.803  9.995E-01  1.000E+00  4.687E-04
  6   0.844000   4.5 -1             1 c          (7/2,9/2,11/2)  0
                                          1      0.844  9.996E-01  1.000E+00  4.234E-04
  7   1.003410   6.5  1             1 u                 (13/2+)  0
                                          1      1.003  9.994E-01  1.000E+00  6.281E-04
  8   1.155300   4.5  1             2 c          (7/2,9/2,11/2)  0
                                          3      0.496  9.902E-02  9.938E-02  3.585E-03
                                          1      1.155  9.002E-01  9.006E-01  4.796E-04
  9   1.272000   4.5  1             1 c          (7/2,9/2,11/2)  0
                                          1      1.272  9.996E-01  1.000E+00  3.926E-04
 10   1.550000   0.5 -1             0 n                          0
 11   1.640200   4.5  1             1 c          (7/2,9/2,11/2)  0
                                          1      1.640  1.000E+00  1.000E+00  0.000E+00
 12   1.694000   3.5  1             1 g                          0
                                          3      1.035  9.994E-01  1.000E+00  6.044E-04
 13   1.789600   3.5  1             1 g                          0
                                          3      1.131  9.995E-01  1.000E+00  5.015E-04
 14   1.935290   8.5  1             1 u                 (17/2+)  0
                                          7      0.932  9.992E-01  1.000E+00  8.295E-04
 15   2.050000   1.5 -1             0 n                          0
 16   2.136400   7.5  1             1 u                  (15/2)  0
                                          7      1.133  9.995E-01  1.000E+00  4.996E-04
 17   2.151560   8.5 -1   5.10E-10  1 u                 (17/2-)  0
                                         14      0.216  9.873E-01  1.000E+00  1.290E-02
 18   2.191500  -1.0  0             1                            0
                                          7      1.188  1.000E+00  1.000E+00  0.000E+00
 19   2.192920  10.5  1   1.38E-08  1 u                 (21/2+)  0
                                         14      0.258  9.625E-01  1.000E+00  3.900E-02
 20   2.221000  -1.0  0             1            (7/2,9/2,11/2)  0
                                          1      2.221  1.000E+00  1.000E+00  0.000E+00
 21   2.420000  -1.0  0             1            (7/2,9/2,11/2)  0
                                          1      2.420  1.000E+00  1.000E+00  0.000E+00
 22   2.517800  10.5 -1             1 u                 (21/2-)  0
                                         17      0.367  9.884E-01  1.000E+00  1.175E-02
 23   2.522980   9.5  1             1 u                 (19/2+)  0
                                         19      0.330  9.904E-01  1.000E+00  9.650E-03
 24   2.728100  -1.0  0             1                            0
                                         14      0.793  1.000E+00  1.000E+00  0.000E+00
 25   2.935000  -1.0  0             1                            0
                                         24      0.207  1.000E+00  1.000E+00  0.000E+00
 26   2.955700  11.5  1   3.50E-13  1 u                 (23/2+)  0
                                         19      0.763  9.987E-01  1.000E+00  1.306E-03
 27   3.135200   9.5 -1             2 u                 (19/2-)  0
                                         22      0.618  9.979E-01  1.000E+00  2.105E-03
                                         17      0.983  0.000E+00  0.000E+00  7.493E-04
 28   3.141940  10.5 -1   1.00E-11  3 u                 (21/2-)  0
                                         23      0.619  1.456E-01  1.458E-01  8.213E-04
                                         19      0.949  1.179E-02  1.179E-02  3.353E-04
                                         17      0.990  8.418E-01  8.425E-01  7.198E-04
 29   3.402990  12.5  1   3.50E-12  1 u                 (25/2+)  0
                                         26      0.447  9.954E-01  1.000E+00  4.596E-03
 30   3.805680  12.5 -1   3.47E-11  3 u                 (25/2-)  0
                                         29      0.403  4.112E-01  4.121E-01  2.375E-03
                                         28      0.664  5.556E-01  5.567E-01  1.952E-03
                                         26      0.850  3.112E-02  3.113E-02  4.173E-04
 31   4.076020  12.5  1             2 u                 (25/2+)  0
                                         26      1.120  3.420E-01  3.422E-01  5.116E-04
                                         19      1.883  6.578E-01  6.578E-01  0.000E+00
 32   4.553600  13.5 -1   7.00E-13  1 u                 (27/2-)  0
                                         30      0.748  9.986E-01  1.000E+00  1.364E-03
 33   4.797200  -1.0  0             1                            0
                                         31      0.721  1.000E+00  1.000E+00  0.000E+00
 34   4.808701  14.5 -1   2.70E-12  2 u                 (29/2-)  0
                                         32      0.255  5.653E-01  5.758E-01  1.850E-02
                                         30      1.003  4.240E-01  4.242E-01  6.287E-04
 35   4.908500  -1.0  0             1                            0
                                         32      0.355  1.000E+00  1.000E+00  0.000E+00
 36   5.041300  14.5  1   7.60E-13  3 u                 (29/2+)  0
                                         33      0.244  7.691E-02  7.691E-02  0.000E+00
                                         31      0.965  1.904E-01  1.906E-01  7.638E-04
                                         29      1.638  7.325E-01  7.325E-01  0.000E+00
 37   5.324100  15.5 -1             1 u                 (31/2-)  0
                                         34      0.515  9.968E-01  1.000E+00  3.213E-03
 38   5.407300  -1.0  0             3                            0
                                         35      0.498  1.765E-01  1.765E-01  0.000E+00
                                         32      0.854  2.888E-01  2.888E-01  0.000E+00
                                         30      1.602  5.348E-01  5.348E-01  0.000E+00
 39   5.697701  16.5 -1             1 u                 (33/2-)  0
                                         37      0.374  9.929E-01  1.000E+00  7.109E-03
 40   5.917000  -1.0  0             1                            0
