 Masses based on Wapstra 1986 and Moller-Nix 1986 merged files, as obtained
 from D. Madland (files MASS86 and MN86, respectively). Spin, parities from
 BCDGRD3 and Nuclear Wallet Cards.  Date 10/25/88.  Total entries 4795.
   3846
  22062 -13.734000 9999.0  23034  96.918000 9999.0  23035  77.790000 9999.0  23036  63.674000 9999.0  23037  46.323000 9999.0
  23038  33.700000 9999.0  23039  19.572000 9999.0  23040   9.356000 9999.0  23041  -2.509000 9999.0  23042 -10.395000 9999.0
  23043 -19.975000 9999.0  23044 -26.115000 9999.0  23045 -31.875000 9999.0  23046 -37.075000  100.0  23047 -42.004000  -98.5
  23048 -44.474700  104.0  23049 -47.956200  -96.5  23050 -49.219000  106.0  23051 -52.199000  -96.5  23052 -51.438800  103.0
  23053 -51.846000  -96.5  23054 -49.889000  105.0  23055 -49.150000 9999.0  23056 -45.510000 9999.0  23057 -44.002000 9999.0
  23058 -40.162000 9999.0  23059 -38.094000 9999.0  23060 -33.690000 9999.0  23061 -30.809000 9999.0  23062 -26.239000 9999.0
  23063 -23.199000 9999.0  23064 -17.252000 9999.0  24036  91.521000 9999.0  24037  74.587000 9999.0  24038  56.964000 9999.0
  24039  43.416000 9999.0  24040  28.564000 9999.0  24041  17.200000 9999.0  24042   3.948000 9999.0  24043  -4.353000 9999.0
  24044 -13.450000 9999.0  24045 -19.410000 9999.0  24046 -29.472000  100.0  24047 -34.553000 9999.0  24048 -42.818000  100.0
  24049 -45.328300  -97.5  24050 -50.257300  100.0  24051 -51.447700  -96.5  24052 -55.414400  100.0  24053 -55.282500  -98.5
  24054 -56.930100  100.0  24055 -55.105100  -98.5  24056 -55.290000  100.0  24057 -51.988000 9999.0  24058 -51.654000  100.0
  24059 -47.882000 9999.0  24060 -47.007000 9999.0  24061 -42.390000 9999.0  24062 -40.858000 9999.0  24063 -34.853000 9999.0
  24064 -34.447000 9999.0  24065 -28.543000 9999.0  24066 -25.797000 9999.0  24067 -19.543000 9999.0  25038  87.689000 9999.0
  25039  70.141000 9999.0  25040  55.451000 9999.0  25041  40.440000 9999.0  25042  28.379000 9999.0  25043  14.252000 9999.0
  25044   4.682000 9999.0  25045  -6.827000 9999.0  25046 -14.304000 9999.0  25047 -24.846000 9999.0  25048 -29.211000 9999.0
  25049 -37.611000 9999.0  25050 -42.625400  100.0  25051 -48.238900  -97.5  25052 -50.702900  106.0  25053 -54.686800  -96.5
  25054 -55.553100  103.0  25055 -57.708300  -97.5  25056 -56.907500  103.0  25057 -57.487000  -97.5  25058 -55.830000 9999.0
  25059 -55.476000 9999.0  25060 -52.900000 9999.0  25061 -51.698000 9999.0  25062 -48.341000 9999.0  25063 -46.881000 9999.0
  25064 -42.904000 9999.0  25065 -41.887000 9999.0  25066 -36.960000 9999.0  25067 -34.916000 9999.0  25068 -29.474000 9999.0
  25069 -25.639000 9999.0  25070 -21.074000 9999.0  26040  81.752000 9999.0  26041  67.115000 9999.0  26042  50.509000 9999.0
  26043  37.683000 9999.0  26044  22.602000 9999.0  26045  12.304000 9999.0  26046  -0.504000 9999.0  26047  -8.558000 9999.0
  26048 -18.130000 9999.0  26049 -24.580000 9999.0  26050 -34.470000  100.0  26051 -40.217000 9999.0  26052 -48.331000  100.0
  26053 -50.943100  -96.5  26054 -56.250300  100.0  26055 -57.476900  -98.5  26056 -60.603700  100.0  26057 -60.178500  -99.5
