 104
  6.5000    3.0497313
  7.0000    3.0784402
  7.5000    3.1045971
  8.0000    3.1256499
  8.5000    3.1434405
  9.0000    3.1610696
  9.5000    3.1808572
 10.0000    3.2036917
 10.5000    3.2292480
 11.0000    3.2565823
 11.5000    3.2847273
 12.0000    3.3130534
 13.0000    3.3696606
 14.0000    3.4270568
 15.0000    3.4859481
 16.0000    3.5459628
 17.0000    3.6066389
 18.0000    3.6679196
 19.0000    3.7300055
 20.0000    3.7932374
-----------------------------------------------------------------------------
        XE-140.OPT
        ----------
  131
  0.     1267.038208
  1e-6  1267.0382080
  5e-6  565.9709473
  1e-5  399.8534851
  5e-5  178.1807251
  0.0001  125.6678467
  0.0005   55.6448708
  0.0010   39.0956039
  0.0020   27.4375916
  0.0030   22.3011169
  0.0040   19.2553978
  0.0050   17.1877327
  0.0060   15.6692963
  0.0070   14.4951687
  0.0080   13.5534925
  0.0090   12.7773666
  0.0100   12.1240177
  0.0200    8.6632347
  0.0300    7.1984563
  0.0400    6.3593130
  0.0500    5.8063359
  0.0600    5.4105196
  0.0700    5.1111188
  0.0800    4.8754849
  0.0900    4.6844053
  0.1000    4.5257955
  0.1500    4.0104036
  0.2000    3.7238593
  0.2500    3.5428059
  0.3000    3.4219742
  0.3500    3.3397801
  0.4000    3.2839630
  0.4500    3.2466714
  0.5000    3.2224686
  0.5500    3.2074046
  0.6000    3.1985354
  0.6500    3.1936462
  0.7000    3.1910727
  0.7500    3.1895807
  0.8000    3.1882725
  0.8500    3.1865187
  0.9000    3.1838982
  0.9500    3.1801529
  1.0000    3.1751492
  1.1000    3.1612730
  1.1500    3.1525035
  1.2000    3.1426461
  1.2500    3.1318274
  1.3000    3.1201856
  1.3500    3.1078620
  1.4000    3.0949960
  1.4500    3.0817220
  1.5000    3.0681670
  1.5500    3.0544493
  1.6000    3.0406761
  1.6500    3.0269454
  1.7000    3.0133448
  1.7500    2.9999511
  1.8000    2.9868324
  1.8500    2.9740462
  2.0000    2.9381375
  2.1000    2.9165576
  2.2000    2.8970356
  2.3000    2.8796127
  2.4000    2.8642542
  2.5000    2.8508618
  2.6000    2.8392875
  2.7000    2.8293447
  2.8000    2.8208191
  2.9000    2.8134809
  3.0000    2.8070931
  3.1000    2.8014212
  3.2000    2.7962396
  3.3000    2.7913389
  3.4000    2.7865300
  3.5000    2.7816486
  3.6000    2.7765560
  3.7000    2.7711403
  3.8000    2.7653174
  3.9000    2.7590280
  4.0000    2.7522373
  4.2000    2.7371190
  4.4000    2.7200670
  4.6000    2.7013996
  4.8000    2.6815577
  5.0000    2.6610315
  5.2000    2.6403024
  5.4000    2.6198020
  5.6000    2.5998876
  5.8000    2.5808322
  6.0000    2.5628233
  6.5000    2.5229156
  7.0000    2.4900599
  7.5000    2.4745541
  8.0000    2.4634120
  8.5000    2.4535420
  9.0000    2.4436271
  9.5000    2.4330955
 10.0000    2.4219139
 10.5000    2.4102960
 11.0000    2.3984575
 11.5000    2.3864973
 12.0000    2.3744142
 13.0000    2.3498716
 14.0000    2.3255222
 15.0000    2.3029051
 16.0000    2.2833254
 17.0000    2.2671373
 18.0000    2.2534971
 19.0000    2.2405124
 20.0000    2.2259750
 21.0000    2.2084048
 22.0000    2.1876471
 23.0000    2.1646504
 24.0000    2.1407528
 25.0000    2.1170387
 26.0000    2.0940330
 27.0000    2.0717075
 28.0000    2.0496716
 29.0000    2.0274146
 30.0000    2.0045080
 31.0000    1.9807228
 32.0000    1.9560430
 33.0000    1.9306097
 34.0000    1.9046345
 35.0000    1.8783215
 36.0000    1.8518176
 37.0000    1.8251953
 38.0000    1.7984602
 39.0000    1.7715721
 40.0000    1.7444706
----------------------------------------------------------------------------
        SR-96.OPT
        ---------
  131
  0.  562.2055054
  1e-6  562.2055054
  5e-6  251.3103638
  1e-5  177.6481628
  5e-5   79.3685608
  0.0001   56.1000671
  0.0005   25.1289997
  0.0010   17.8513622
  0.0020   12.7681570
  0.0030   10.5566721
  0.0040    9.2617655
  0.0050    8.3937817
  0.0060    7.7644982
  0.0070    7.2841964
  0.0080    6.9040265
  0.0090    6.5948467
  0.0100    6.3380709
  0.0200    5.0626903
  0.0300    4.6012421
  0.0400    4.3778849
  0.0500    4.2547607
  0.0600    4.1813927
  0.0700    4.1350079
  0.0800    4.1039677
  0.0900    4.0818205
  0.1000    4.0647902
  0.1500    4.0004430
  0.2000    3.9268503
  0.2500    3.8373206
  0.3000    3.7385743
  0.3500    3.6370368
  0.4000    3.5371351
  0.4500    3.4415722
  0.5000    3.3518393
  0.5500    3.2686346
  0.6000    3.1921587
  0.6500    3.1223130
  0.7000    3.0588257
  0.7500    3.0013325
  0.8000    2.9494288
  0.8500    2.9026976
  0.9000    2.8607283
  0.9500    2.8231275
  1.0000    2.7895217
  1.1000    2.7329192
  1.1500    2.7092893
  1.2000    2.6883874
  1.2500    2.6699481
  1.3000    2.6537225
  1.3500    2.6394794
  1.4000    2.6270022
  1.4500    2.6160882
  1.5000    2.6065485
  1.5500    2.5982070
  1.6000    2.5909002
  1.6500    2.5844753
  1.7000    2.5787928
  1.7500    2.5737228
  1.8000    2.5691481
  1.8500    2.5649602
  2.0000    2.5537996
  2.1000    2.5467770
  2.2000    2.5395553
  2.3000    2.5318210
  2.4000    2.5233722
  2.5000    2.5140991
  2.6000    2.5039697
  2.7000    2.4930108
  2.8000    2.4812939
  2.9000    2.4689226
  3.0000    2.4560194
  3.1000    2.4427171
  3.2000    2.4291511
  3.3000    2.4154537
  3.4000    2.4017477
  3.5000    2.3881464
  3.6000    2.3747492
  3.7000    2.3616412
  3.8000    2.3488929
  3.9000    2.3365612
  4.0000    2.3246894
  4.2000    2.3024335
  4.4000    2.2822366
  4.6000    2.2640660
  4.8000    2.2477858
  5.0000    2.2331936
  5.2000    2.2200508
  5.4000    2.2081075
  5.6000    2.1971192
  5.8000    2.1868589
  6.0000    2.1771250
  6.5000    2.1540277
  7.0000    2.1313157
  7.5000    2.1167338
  8.0000    2.1018465
  8.5000    2.0869336
  9.0000    2.0726218
  9.5000    2.0592797
 10.0000    2.0469122
 10.5000    2.0352292
 11.0000    2.0238159
 11.5000    2.0123038
 12.0000    2.0004811
 13.0000    1.9759316
 14.0000    1.9513439
 15.0000    1.9284407
 16.0000    1.9082218
 17.0000    1.8904624
 18.0000    1.8738810
 19.0000    1.8568150
 20.0000    1.8380097
 21.0000    1.8170601
 22.0000    1.7943394
 23.0000    1.7706169
 24.0000    1.7466544
 25.0000    1.7229657
 26.0000    1.6997527
 27.0000    1.6769629
 28.0000    1.6543968
 29.0000    1.6318161
 30.0000    1.6090237
 31.0000    1.5859009
 32.0000    1.5624135
 33.0000    1.5385922
 34.0000    1.5145046
 35.0000    1.4902271
 36.0000    1.4658264
 37.0000    1.4413484
 38.0000    1.4168156
 39.0000    1.3922313
 40.0000    1.3675836
-----------------------------------------------------------------------------
        XE-139.OPT
        ----------
  131
  0.  1252.8027344
  1e-6  1252.8027344
  5e-6  559.6198730
  1e-5  395.3706970
  5e-5  176.1911774
  0.0001  124.2691116
  0.0005   55.0346413
  0.0010   38.6722603
  0.0020   27.1464367
  0.0030   22.0685596
  0.0040   19.0577869
  0.0050   17.0139828
  0.0060   15.5131683
  0.0070   14.3527431
  0.0080   13.4221153
  0.0090   12.6551466
  0.0100   12.0095463
  0.0200    8.5907726
  0.0300    7.1446085
  0.0400    6.3165159
  0.0500    5.7710176
  0.0600    5.3806510
  0.0700    5.0854130
  0.0800    4.8530641
  0.0900    4.6646338
  0.1000    4.5081978
  0.1500    3.9993973
  0.2000    3.7157283
  0.2500    3.5358098
  0.3000    3.4151845
  0.3500    3.3326831
  0.4000    3.2762830
  0.4500    3.2382822
  0.5000    3.2133403
  0.5500    3.1975708
  0.6000    3.1880705
  0.6500    3.1826477
  0.7000    3.1796510
  0.7500    3.1778491
  0.8000    3.1763422
  0.8500    3.1744936
  0.9000    3.1718724
  0.9500    3.1682088
  1.0000    3.1633577
  1.1000    3.1499507
  1.1500    3.1414757
  1.2000    3.1319382
  1.2500    3.1214576
  1.3000    3.1101630
  1.3500    3.0981894
  1.4000    3.0856707
  1.4500    3.0727360
  1.5000    3.0595093
  1.5500    3.0461044
  1.6000    3.0326271
  1.6500    3.0191736
  1.7000    3.0058296
  1.7500    2.9926715
  1.8000    2.9797664
  1.8500    2.9671726
  2.0000    2.9317153
  2.1000    2.9103394
  2.2000    2.8909538
  2.3000    2.8736105
  2.4000    2.8582869
  2.5000    2.8448961
  2.6000    2.8333011
  2.7000    2.8233266
  2.8000    2.8147683
  2.9000    2.8074043
  3.0000    2.8010049
  3.1000    2.7953403
  3.2000    2.7901893
  3.3000    2.7853439
  3.4000    2.7806165
  3.5000    2.7758412
  3.6000    2.7708781
  3.7000    2.7656133
  3.8000    2.7599585
  3.9000    2.7538517
  4.0000    2.7472539
  4.2000    2.7325358
  4.4000    2.7158802
  4.6000    2.6975777
  4.8000    2.6780500
  5.0000    2.6577742
  5.2000    2.6372244
  5.4000    2.6168306
  5.6000    2.5969539
  5.8000    2.5778739
  6.0000    2.5597870
  6.5000    2.5195236
  7.0000    2.4862168
  7.5000    2.4701226
  8.0000    2.4585533
  8.5000    2.4484689
  9.0000    2.4385226
  9.5000    2.4280849
 10.0000    2.4170673
 10.5000    2.4056494
 11.0000    2.3940332
 11.5000    2.3823149
 12.0000    2.3704841
 13.0000    2.3463840
 14.0000    2.3222215
 15.0000    2.2994561
 16.0000    2.2794766
 17.0000    2.2627950
 18.0000    2.2487452
 19.0000    2.2355871
 20.0000    2.2211742
 21.0000    2.2039576
 22.0000    2.1836290
 23.0000    2.1609931
 24.0000    2.1373169
 25.0000    2.1136901
 26.0000    2.0906918
 27.0000    2.0683622
 28.0000    2.0463676
 29.0000    2.0242267
 30.0000    2.0015142
 31.0000    1.9779812
 32.0000    1.9535829
 33.0000    1.9284332
 34.0000    1.9027261
 35.0000    1.8766589
 36.0000    1.8503814
 37.0000    1.8239747
 38.0000    1.7974544
 39.0000    1.7707893
 40.0000    1.7439244
-----------------------------------------------------------------------------
        SR-95.OPT
        ---------
  131
  0.  566.7620239
  1e-6  566.7620239
  5e-6  253.3457031
  1e-5  179.0860138
  5e-5   80.0086823
  0.0001   56.5508881
  0.0005   25.3260574
  0.0010   17.9874420
  0.0020   12.8602562
  0.0030   10.6287374
  0.0040    9.3215723
  0.0050    8.4450150
  0.0060    7.8092527
  0.0070    7.3238029
  0.0080    6.9393940
  0.0090    6.6266308
  0.0100    6.3667650
  0.0200    5.0733199
  0.0300    4.6028256
  0.0400    4.3737001
  0.0500    4.2465296
  0.0600    4.1701903
  0.0700    4.1215739
  0.0800    4.0888410
  0.0900    4.0654125
  0.1000    4.0474224
  0.1500    3.9812818
  0.2000    3.9084313
  0.2500    3.8205733
  0.3000    3.7237504
  0.3500    3.6240888
  0.4000    3.5258896
  0.4500    3.4318120
  0.5000    3.3433414
  0.5500    3.2611878
  0.6000    3.1855719
  0.6500    3.1164162
  0.7000    3.0534694
  0.7500    2.9963877
  0.8000    2.9447827
  0.8500    2.8982544
  0.9000    2.8564060
  0.9500    2.8188567
  1.0000    2.7852447
  1.1000    2.7284954
  1.1500    2.7047429
  1.2000    2.6836958
  1.2500    2.6650949
  1.3000    2.6486986
  1.3500    2.6342800
  1.4000    2.6216276
  1.4500    2.6105437
  1.5000    2.6008422
  1.5500    2.5923502
  1.6000    2.5849071
  1.6500    2.5783620
  1.7000    2.5725770
  1.7500    2.5674233
  1.8000    2.5627842
  1.8500    2.5585525
  2.0000    2.5473778
  2.1000    2.5404382
  2.2000    2.5333629
  2.3000    2.5258276
  2.4000    2.5176179
  2.5000    2.5086119
  2.6000    2.4987650
  2.7000    2.4880924
  2.8000    2.4766569
  2.9000    2.4645526
  3.0000    2.4518955
  3.1000    2.4388132
  3.2000    2.4254375
  3.3000    2.4118972
  3.4000    2.3983152
  3.5000    2.3848038
  3.6000    2.3714626
  3.7000    2.3583789
  3.8000    2.3456252
  3.9000    2.3332605
  4.0000    2.3213303
  4.2000    2.2988951
  4.4000    2.2784545
  4.6000    2.2600000
  4.8000    2.2434173
  5.0000    2.2285228
  5.2000    2.2150939
  5.4000    2.2028921
  5.6000    2.1916831
  5.8000    2.1812451
  6.0000    2.1713796
  6.5000    2.1481590
  7.0000    2.1255808
  7.5000    2.1111317
  8.0000    2.0964239
  8.5000    2.0816743
  9.0000    2.0674798
  9.5000    2.0542257
 10.0000    2.0419583
 10.5000    2.0304244
 11.0000    2.0192194
 11.5000    2.0079584
 12.0000    1.9963936
 13.0000    1.9722321
 14.0000    1.9477220
 15.0000    1.9245895
 16.0000    1.9039644
 17.0000    1.8858050
 18.0000    1.8689997
 19.0000    1.8519746
 20.0000    1.8334516
 21.0000    1.8129209
 22.0000    1.7906349
 23.0000    1.7672776
 24.0000    1.7435806
 25.0000    1.7200714
 26.0000    1.6969894
 27.0000    1.6743231
 28.0000    1.6519061
 29.0000    1.6295184
 30.0000    1.6069658
 31.0000    1.5841225
 32.0000    1.5609415
 33.0000    1.5374389
 34.0000    1.5136712
 35.0000    1.4897083
 36.0000    1.4656142
 37.0000    1.4414356
 38.0000    1.4171983
 39.0000    1.3929087
 40.0000    1.3685592
