  97 244  54   -1829.528
     0.319     0.000     0.143     0.000
     0.347     0.000     0.174     0.843
     0.369     0.000     0.200     1.840
     0.388     0.000     0.222     2.795
     0.412     0.000     0.228     3.597
     0.435     0.000     0.259     4.620
     0.458     0.000     0.288     5.436
     0.485     0.000     0.240     6.145
     0.514     0.000     0.239     6.436
     0.544     0.000     0.215     6.831
     0.575     0.000     0.193     6.621
     0.607     0.000     0.200     5.960
     0.638     0.000     0.236     5.378
     0.670     0.000     0.244     5.155
     0.702     0.000     0.306     4.129
     0.734     0.000     0.344     3.291
     0.768     0.000     0.374     2.573
     0.799     0.000     0.451     1.837
     0.831     0.000     0.493     1.329
     0.862     0.000     0.531     0.957
     0.892     0.000     0.603     0.816
     0.922     0.000     0.649     1.011
     0.951     0.000     0.686     1.065
     0.981     0.000     0.759     1.259
     1.010     0.000     0.808     1.708
     1.037     0.000     0.904     2.071
     1.064     0.000     0.957     2.384
     1.091     0.000     1.100     2.598
     1.116     0.000     1.111     2.803
     1.159    -0.183     1.220     3.346
     1.185    -0.192     1.280     3.491
     1.213    -0.368     1.327     3.696
     1.232    -0.380     1.368     3.681
     1.254    -0.393     1.416     3.773
     1.273    -0.404     1.455     3.794
     1.296    -0.416     1.508     3.645
     1.318    -0.430     1.548     3.560
     1.346    -0.447     1.554     3.654
     1.369    -0.461     1.564     3.531
     1.394    -0.474     1.567     3.455
     1.420    -0.482     1.579     3.239
     1.448    -0.491     1.630     2.872
     1.477    -0.499     1.683     2.670
     1.508    -0.513     1.770     2.169
     1.534    -0.522     1.826     1.870
     1.559    -0.535     1.897     1.802
     1.585    -0.550     1.977     1.563
     1.612    -0.556     2.071     1.386
     1.641    -0.580     2.165     1.019
     1.667    -0.593     2.215     0.771
     1.698    -0.610     2.279     0.641
     1.730    -0.627     2.347     0.522
     1.767    -0.781     2.505     0.402
     1.830    -0.816     2.683     0.000
  97 245  55   -1836.499
     0.312     0.000     0.133     0.000
     0.340     0.000     0.166     0.767
     0.368     0.000     0.180     1.880
     0.390     0.000     0.251     2.970
     0.411     0.000     0.263     3.936
     0.429     0.000     0.282     4.934
     0.450     0.000     0.279     5.718
     0.476     0.000     0.227     6.369
     0.506     0.000     0.213     6.993
     0.535     0.000     0.212     7.285
     0.568     0.000     0.218     7.219
     0.600     0.000     0.246     6.928
     0.636     0.000     0.248     6.333
     0.680     0.000     0.258     5.528
     0.720     0.000     0.354     4.177
     0.753     0.000     0.400     3.189
     0.788     0.000     0.437     2.386
     0.819     0.000     0.459     1.781
     0.850     0.000     0.504     1.399
     0.882     0.000     0.596     1.253
     0.912     0.000     0.609     1.217
     0.942     0.000     0.673     1.270
     0.971     0.000     0.746     1.402
     0.998     0.000     0.802     1.671
     1.023     0.000     0.849     2.001
     1.047     0.000     0.866     2.407
     1.074     0.000     0.972     2.823
     1.100     0.000     1.074     2.952
     1.146    -0.180     1.167     3.641
     1.167    -0.188     1.216     3.886
     1.196    -0.360     1.296     4.163
     1.216    -0.370     1.332     4.096
     1.236    -0.380     1.369     4.110
     1.255    -0.394     1.399     4.181
     1.275    -0.405     1.433     4.143
     1.298    -0.419     1.466     4.288
     1.323    -0.432     1.508     4.142
     1.345    -0.444     1.544     4.049
     1.369    -0.455     1.568     3.914
     1.393    -0.467     1.601     3.771
     1.419    -0.481     1.639     3.468
     1.446    -0.495     1.679     3.327
     1.475    -0.508     1.731     2.797
     1.503    -0.514     1.758     2.498
     1.534    -0.520     1.795     2.152
     1.564    -0.524     1.834     1.827
     1.593    -0.539     1.921     1.584
     1.621    -0.554     2.015     1.358
     1.650    -0.570     2.124     1.298
     1.681    -0.594     2.239     0.965
     1.712    -0.744     2.403     0.714
     1.742    -0.760     2.461     0.468
     1.774    -0.782     2.533     0.182
     1.804    -0.804     2.593     0.072
     1.873    -0.836     2.778     0.000
  97 246  56   -1842.235
     0.314     0.000     0.133     0.000
     0.343     0.000     0.168     0.554
     0.371     0.000     0.183     1.587
     0.397     0.000     0.188     2.848
     0.418     0.000     0.216     3.775
     0.442     0.000     0.235     4.562
     0.468     0.000     0.254     5.419
     0.493     0.000     0.263     6.266
     0.520     0.000     0.277     6.832
     0.549     0.000     0.236     7.181
     0.580     0.000     0.233     6.948
     0.611     0.000     0.242     6.453
     0.643     0.000     0.271     5.583
     0.675     0.000     0.315     5.064
     0.707     0.000     0.287     4.337
     0.740     0.000     0.362     3.464
     0.774     0.000     0.396     2.624
     0.808     0.000     0.463     1.903
     0.839     0.000     0.506     1.367
     0.870     0.000     0.541     1.025
     0.901     0.000     0.618     0.917
     0.930     0.000     0.642     0.959
     0.958     0.000     0.705     1.104
     0.985     0.000     0.730     1.367
     1.008     0.000     0.799     1.583
     1.031     0.000     0.850     1.932
     1.052     0.000     0.858     2.274
     1.087    -0.155     0.995     3.077
     1.115     0.000     1.103     2.912
     1.141     0.000     1.161     2.964
     1.161     0.000     1.255     3.367
     1.185    -0.193     1.229     3.621
     1.205    -0.202     1.273     3.809
     1.226    -0.373     1.343     3.998
     1.245    -0.384     1.376     4.167
     1.267    -0.394     1.425     4.075
     1.287    -0.408     1.461     4.175
     1.311    -0.422     1.512     4.019
     1.333    -0.435     1.554     4.001
     1.359    -0.451     1.593     3.772
     1.383    -0.463     1.626     3.595
     1.413    -0.478     1.667     3.263
     1.440    -0.488     1.698     3.084
     1.467    -0.499     1.741     2.770
     1.493    -0.509     1.783     2.425
     1.519    -0.518     1.823     2.151
     1.548    -0.528     1.872     1.858
     1.573    -0.536     1.918     1.580
     1.599    -0.547     1.972     1.266
     1.626    -0.558     2.032     1.042
     1.653    -0.697     2.230     0.762
     1.680    -0.724     2.298     0.824
     1.708    -0.734     2.367     0.453
     1.737    -0.749     2.439     0.178
     1.768    -0.767     2.524     0.024
     1.825    -0.805     2.666     0.000
  97 247  55   -1848.930
     0.316     0.000     0.115     0.000
     0.344     0.000     0.144     0.741
     0.372     0.000     0.181     1.840
     0.400     0.000     0.234     3.130
     0.428     0.000     0.245     4.353
     0.456     0.000     0.264     5.469
     0.482     0.000     0.284     6.347
     0.509     0.000     0.269     7.134
     0.539     0.000     0.238     7.485
     0.570     0.000     0.235     7.438
     0.601     0.000     0.245     7.143
     0.633     0.000     0.249     6.619
     0.669     0.000     0.285     5.906
     0.701     0.000     0.303     4.873
     0.733     0.000     0.338     3.868
     0.767     0.000     0.361     3.060
     0.798     0.000     0.415     2.262
     0.830     0.000     0.475     1.723
     0.861     0.000     0.502     1.378
     0.891     0.000     0.557     1.247
     0.921     0.000     0.614     1.297
     0.951     0.000     0.679     1.377
     0.980     0.000     0.753     1.517
     1.007     0.000     0.850     1.875
     1.033     0.000     0.863     2.142
     1.058     0.000     0.914     2.602
     1.083     0.000     0.962     2.874
     1.109     0.000     1.089     3.036
     1.133     0.000     1.147     3.295
     1.173    -0.184     1.239     3.906
     1.198    -0.350     1.359     4.227
     1.217    -0.363     1.397     4.287
     1.237    -0.375     1.427     4.283
     1.255    -0.389     1.453     4.276
     1.274    -0.401     1.476     4.344
     1.291    -0.412     1.501     4.289
     1.315    -0.428     1.531     4.355
     1.337    -0.439     1.556     4.401
     1.362    -0.453     1.607     4.164
     1.386    -0.465     1.653     4.090
     1.414    -0.480     1.709     3.770
     1.442    -0.494     1.765     3.480
     1.471    -0.507     1.811     3.098
     1.497    -0.519     1.848     2.742
     1.525    -0.531     1.887     2.296
     1.549    -0.539     1.920     2.020
     1.577    -0.549     1.961     1.628
     1.604    -0.557     2.005     1.288
     1.629    -0.563     2.045     1.052
     1.655    -0.571     2.091     0.784
     1.682    -0.582     2.145     0.511
     1.706    -0.589     2.202     0.516
     1.730    -0.601     2.268     0.325
     1.758    -0.756     2.460     0.335
     1.802    -0.785     2.576     0.000
  97 248  54   -1854.684
     0.287     0.000     0.097     0.000
     0.316     0.000     0.118     0.183
     0.343     0.000     0.141     0.835
     0.369     0.000     0.166     1.625
     0.393     0.000     0.198     2.763
     0.415     0.000     0.246     3.734
     0.437     0.000     0.257     4.655
     0.460     0.000     0.259     5.450
     0.486     0.000     0.271     5.929
     0.511     0.000     0.313     6.739
     0.543     0.000     0.288     7.114
     0.573     0.000     0.318     7.464
     0.606     0.000     0.258     7.097
     0.637     0.000     0.268     6.494
     0.669     0.000     0.273     5.678
     0.701     0.000     0.300     4.792
     0.734     0.000     0.348     4.111
     0.765     0.000     0.377     3.248
     0.797     0.000     0.414     2.437
     0.829     0.000     0.455     1.836
     0.860     0.000     0.500     1.429
     0.890     0.000     0.566     1.187
     0.920     0.000     0.613     1.189
     0.949     0.000     0.683     1.368
     0.977     0.000     0.729     1.484
     1.004     0.000     0.775     1.799
     1.029     0.000     0.825     2.037
     1.054     0.000     0.873     2.360
     1.079     0.000     0.988     2.724
     1.174    -0.181     1.227     3.885
     1.200    -0.193     1.302     4.195
     1.226    -0.369     1.374     4.038
     1.249    -0.388     1.411     4.292
     1.270    -0.406     1.444     4.477
     1.291    -0.415     1.478     4.433
     1.318    -0.428     1.528     4.259
     1.344    -0.443     1.574     4.329
     1.365    -0.451     1.601     4.245
     1.391    -0.467     1.655     4.126
     1.414    -0.478     1.700     4.027
     1.441    -0.491     1.757     3.622
     1.471    -0.507     1.820     3.192
     1.499    -0.519     1.865     2.818
     1.524    -0.528     1.896     2.467
     1.551    -0.536     1.929     2.093
     1.577    -0.542     1.960     1.733
     1.600    -0.548     1.993     1.429
     1.623    -0.559     2.043     1.064
     1.646    -0.567     2.093     0.820
     1.670    -0.577     2.146     0.663
     1.694    -0.587     2.202     0.505
     1.720    -0.715     2.361     0.229
     1.743    -0.732     2.432     0.168
     1.790    -0.766     2.572     0.000
  97 249  54   -1860.894
     0.310     0.000     0.095     0.000
     0.338     0.000     0.129     0.593
     0.364     0.000     0.157     1.465
     0.388     0.000     0.180     2.455
     0.412     0.000     0.229     3.412
     0.433     0.000     0.274     4.303
     0.455     0.000     0.297     5.183
     0.481     0.000     0.289     5.985
     0.506     0.000     0.313     6.771
     0.532     0.000     0.322     7.481
     0.561     0.000     0.289     7.643
     0.593     0.000     0.241     7.487
     0.626     0.000     0.250     7.055
     0.658     0.000     0.307     6.322
     0.700     0.000     0.304     5.404
     0.737     0.000     0.340     4.183
     0.774     0.000     0.357     3.237
     0.807     0.000     0.426     2.422
     0.839     0.000     0.472     1.842
     0.870     0.000     0.523     1.482
     0.901     0.000     0.582     1.351
     0.930     0.000     0.622     1.400
     0.960     0.000     0.668     1.493
     0.987     0.000     0.743     1.696
     1.013     0.000     0.836     1.962
     1.039     0.000     0.851     2.186
     1.063     0.000     0.860     2.539
     1.087     0.000     0.971     2.869
     1.111     0.000     1.063     3.069
     1.134     0.000     1.068     3.360
     1.158     0.000     1.155     3.710
     1.197    -0.195     1.249     4.374
     1.221    -0.365     1.367     4.485
     1.246    -0.380     1.410     4.468
     1.267    -0.396     1.441     4.596
     1.294    -0.413     1.485     4.588
     1.317    -0.429     1.519     4.613
     1.340    -0.442     1.552     4.510
     1.365    -0.455     1.586     4.383
     1.394    -0.467     1.638     4.227
     1.423    -0.482     1.696     3.846
     1.450    -0.494     1.747     3.569
     1.478    -0.506     1.795     3.173
     1.504    -0.515     1.830     2.748
     1.531    -0.524     1.866     2.283
     1.558    -0.532     1.903     1.865
     1.583    -0.540     1.939     1.485
     1.608    -0.547     1.978     1.185
     1.634    -0.556     2.027     0.822
     1.659    -0.562     2.067     0.652
     1.683    -0.572     2.118     0.386
     1.706    -0.582     2.176     0.215
     1.731    -0.599     2.272     0.043
     1.783    -0.749     2.519     0.000
  97 250  51   -1866.246
     0.313     0.000     0.089     0.000
     0.341     0.000     0.135     0.674
     0.370     0.000     0.172     1.561
     0.396     0.000     0.196     2.578
     0.424     0.000     0.238     3.566
     0.451     0.000     0.278     4.510
     0.480     0.000     0.267     5.197
     0.507     0.000     0.313     5.941
     0.534     0.000     0.358     6.626
     0.563     0.000     0.315     7.001
     0.595     0.000     0.273     7.195
     0.629     0.000     0.253     6.722
