  92 231  93   -1755.802
     0.277     0.000     0.188     0.000
     0.306     0.000     0.190     0.405
     0.332     0.000     0.194     1.447
     0.360     0.000     0.186     2.009
     0.389     0.000     0.183     2.721
     0.419     0.000     0.164     3.126
     0.448     0.000     0.174     3.609
     0.479     0.000     0.135     3.688
     0.510     0.000     0.122     3.571
     0.541     0.000     0.133     3.215
     0.573     0.000     0.163     2.971
     0.604     0.000     0.212     2.850
     0.639     0.000     0.241     2.534
     0.669     0.000     0.254     2.117
     0.702     0.000     0.287     1.970
     0.733     0.000     0.347     1.846
     0.770     0.000     0.374     1.969
     0.801     0.000     0.512     1.805
     0.833     0.000     0.561     1.661
     0.863     0.000     0.626     1.618
     0.894     0.000     0.653     1.704
     0.923     0.000     0.726     1.901
     0.952     0.000     0.772     2.294
     0.977     0.000     0.819     2.715
     1.020    -0.160     0.898     3.720
     1.042    -0.171     0.932     4.123
     1.062    -0.179     0.959     4.418
     1.080    -0.187     0.985     4.677
     1.102    -0.337     1.056     4.806
     1.122    -0.355     1.085     4.935
     1.144    -0.368     1.115     4.866
     1.169    -0.384     1.152     4.877
     1.193    -0.394     1.200     4.902
     1.217    -0.407     1.241     5.132
     1.241    -0.420     1.282     5.075
     1.267    -0.416     1.344     4.956
     1.291    -0.430     1.392     4.904
     1.316    -0.445     1.442     4.800
     1.344    -0.461     1.493     4.669
     1.370    -0.478     1.546     4.579
     1.396    -0.496     1.598     4.462
     1.422    -0.514     1.651     4.427
     1.475    -0.546     1.750     4.282
     1.500    -0.561     1.784     4.199
     1.527    -0.574     1.819     4.219
     1.553    -0.587     1.849     4.252
     1.584    -0.727     2.013     4.059
     1.615    -0.741     2.082     3.909
     1.647    -0.755     2.143     3.790
     1.679    -0.771     2.198     3.768
     1.711    -0.787     2.259     3.719
     1.744    -0.807     2.320     3.705
     1.777    -0.824     2.381     3.702
     1.809    -0.840     2.460     3.597
     1.842    -0.857     2.539     3.483
     1.876    -0.874     2.619     3.397
     1.910    -0.891     2.708     3.316
     1.943    -0.910     2.786     3.377
     1.978    -0.918     2.883     3.022
     2.012    -0.936     2.974     2.869
     2.044    -0.955     3.052     2.905
     2.078    -0.973     3.141     2.838
     2.111    -0.991     3.230     2.675
     2.141    -1.008     3.309     2.665
     2.170    -1.023     3.378     2.669
     2.196    -1.036     3.440     2.770
     2.226    -1.052     3.528     2.673
     2.254    -1.068     3.623     2.628
     2.280    -1.082     3.708     2.579
     2.306    -1.095     3.795     2.582
     2.336    -1.092     3.902     2.650
     2.367    -1.105     4.001     2.584
     2.398    -1.120     4.086     2.544
     2.427    -1.137     4.173     2.473
     2.457    -1.154     4.256     2.446
     2.485    -1.170     4.336     2.420
     2.515    -1.189     4.422     2.410
     2.539    -1.200     4.504     2.385
     2.566    -1.212     4.596     2.314
     2.592    -1.219     4.693     2.355
     2.616    -1.231     4.780     2.316
     2.639    -1.242     4.866     2.270
     2.666    -1.258     4.961     2.279
     2.692    -1.283     4.955     2.150
     2.718    -1.289     4.921     2.329
     2.744    -1.310     4.880     2.582
     2.768    -1.339     4.915     2.353
     2.791    -1.368     4.958     2.242
     2.810    -1.398     4.998     2.128
     2.836    -1.408     5.102     1.973
     2.867    -1.442     5.175     1.791
     2.907    -1.455     5.232     1.953
     2.983    -1.352     4.925     0.000
  92 232  94   -1763.048
     0.277     0.000     0.187     0.000
     0.305     0.000     0.205     0.649
     0.334     0.000     0.217     1.557
     0.362     0.000     0.203     2.512
     0.390     0.000     0.198     3.332
     0.420     0.000     0.155     3.900
     0.450     0.000     0.140     4.243
     0.481     0.000     0.120     4.344
     0.511     0.000     0.122     4.287
     0.542     0.000     0.144     4.161
     0.573     0.000     0.167     3.850
     0.604     0.000     0.184     3.537
     0.636     0.000     0.209     3.073
     0.668     0.000     0.257     2.714
     0.703     0.000     0.288     2.450
     0.734     0.000     0.323     2.402
     0.765     0.000     0.437     2.234
     0.795     0.000     0.486     2.051
     0.826     0.000     0.555     1.912
     0.866     0.000     0.612     1.840
     0.895     0.000     0.657     2.013
     0.923     0.000     0.727     2.248
     0.950     0.000     0.749     2.617
     0.975     0.000     0.817     2.986
     1.020    -0.172     0.901     3.930
     1.043    -0.180     0.935     4.238
     1.061    -0.187     0.964     4.520
     1.083    -0.194     0.999     4.852
     1.105    -0.333     1.069     5.141
     1.127    -0.351     1.105     5.367
     1.152    -0.364     1.141     5.396
     1.173    -0.376     1.177     5.453
     1.196    -0.390     1.217     5.479
     1.219    -0.404     1.256     5.522
     1.241    -0.417     1.291     5.493
     1.265    -0.429     1.332     5.358
     1.288    -0.442     1.369     5.209
     1.310    -0.453     1.404     5.205
     1.332    -0.464     1.439     5.170
     1.354    -0.476     1.482     5.026
     1.376    -0.488     1.524     4.891
     1.399    -0.499     1.565     4.900
     1.424    -0.515     1.616     4.759
     1.450    -0.527     1.663     4.782
     1.475    -0.542     1.717     4.687
     1.503    -0.675     1.849     4.626
     1.532    -0.688     1.908     4.398
     1.560    -0.703     1.967     4.286
     1.588    -0.721     2.028     4.278
     1.619    -0.736     2.095     4.118
     1.651    -0.753     2.153     4.142
     1.683    -0.770     2.214     4.128
     1.715    -0.785     2.278     4.071
     1.750    -0.802     2.351     3.939
     1.784    -0.823     2.421     3.888
     1.820    -0.842     2.501     3.780
     1.855    -0.862     2.580     3.701
     1.890    -0.884     2.665     3.587
     1.925    -0.904     2.750     3.408
     1.959    -0.924     2.827     3.353
     1.994    -0.945     2.923     3.204
     2.029    -0.964     3.009     3.174
     2.063    -0.983     3.098     3.054
     2.096    -1.001     3.185     3.016
     2.127    -1.018     3.268     2.962
     2.157    -1.034     3.353     2.914
     2.185    -1.048     3.429     2.836
     2.212    -1.062     3.501     2.828
     2.242    -1.077     3.595     2.819
     2.271    -1.089     3.690     2.725
     2.301    -1.101     3.789     2.669
     2.332    -1.113     3.891     2.722
     2.360    -1.124     3.986     2.696
     2.389    -1.138     4.071     2.634
     2.416    -1.153     4.147     2.598
     2.446    -1.169     4.233     2.573
     2.474    -1.184     4.316     2.531
     2.501    -1.199     4.393     2.478
     2.530    -1.215     4.481     2.562
     2.558    -1.234     4.578     2.582
     2.585    -1.251     4.664     2.481
     2.609    -1.262     4.725     2.595
     2.635    -1.284     4.826     2.356
     2.657    -1.300     4.900     2.291
     2.685    -1.326     4.990     2.249
     2.711    -1.354     5.079     2.157
     2.736    -1.384     5.163     2.062
     2.760    -1.413     5.250     2.019
     2.782    -1.436     5.314     1.984
     2.809    -1.475     5.433     1.815
     2.835    -1.501     5.496     1.814
     2.940    -1.534     5.497     1.785
     3.017    -1.462     5.298     0.634
     3.058    -1.450     5.224     0.000
  92 233  97   -1768.515
     0.304     0.000     0.163     0.000
     0.332     0.000     0.189     0.634
     0.360     0.000     0.217     1.558
     0.388     0.000     0.213     2.387
     0.417     0.000     0.166     3.120
     0.447     0.000     0.175     3.604
     0.477     0.000     0.152     3.932
     0.507     0.000     0.138     3.911
     0.539     0.000     0.155     3.899
     0.573     0.000     0.156     3.457
     0.605     0.000     0.204     3.294
     0.636     0.000     0.239     2.777
     0.668     0.000     0.258     2.331
     0.699     0.000     0.282     2.079
     0.730     0.000     0.346     1.858
     0.760     0.000     0.388     1.642
     0.799     0.000     0.446     1.619
     0.830     0.000     0.560     1.434
     0.861     0.000     0.607     1.228
     0.890     0.000     0.652     1.255
     0.919     0.000     0.719     1.458
     0.954     0.000     0.754     1.873
     0.981     0.000     0.825     2.301
     1.005     0.000     0.898     2.975
     1.025     0.000     0.944     3.446
     1.067    -0.175     1.001     4.048
     1.087    -0.182     1.040     4.408
     1.110    -0.320     1.141     4.793
     1.130    -0.337     1.175     4.985
     1.152    -0.352     1.210     5.107
     1.179    -0.368     1.273     5.070
     1.200    -0.383     1.303     4.985
     1.219    -0.398     1.329     4.966
     1.242    -0.416     1.359     4.992
     1.263    -0.433     1.383     4.968
     1.282    -0.446     1.407     4.953
     1.310    -0.466     1.439     4.866
     1.336    -0.484     1.467     4.749
     1.363    -0.493     1.512     4.655
     1.387    -0.500     1.552     4.547
     1.410    -0.509     1.594     4.454
     1.432    -0.517     1.637     4.456
     1.455    -0.517     1.695     4.106
     1.482    -0.532     1.752     3.982
     1.507    -0.549     1.806     3.956
     1.535    -0.570     1.869     3.831
     1.562    -0.580     1.915     3.932
     1.592    -0.605     1.986     3.754
     1.624    -0.631     2.062     3.685
     1.655    -0.649     2.123     3.592
     1.688    -0.764     2.258     3.594
     1.720    -0.781     2.328     3.597
     1.753    -0.800     2.403     3.621
     1.788    -0.817     2.491     3.432
     1.822    -0.832     2.558     3.307
     1.856    -0.851     2.628     3.200
     1.891    -0.873     2.700     3.146
     1.928    -0.896     2.783     3.012
     1.962    -0.918     2.865     2.929
     1.997    -0.940     2.958     2.794
     2.029    -0.960     3.038     2.774
     2.065    -0.983     3.133     2.605
     2.097    -1.002     3.215     2.629
     2.130    -1.024     3.306     2.473
     2.161    -1.041     3.387     2.388
     2.191    -1.056     3.460     2.389
     2.220    -1.072     3.538     2.300
     2.251    -1.087     3.623     2.243
     2.281    -1.102     3.721     2.211
     2.311    -1.112     3.823     2.071
     2.341    -1.118     3.920     2.079
     2.372    -1.136     4.022     2.088
     2.400    -1.153     4.117     2.057
     2.430    -1.168     4.202     2.007
     2.459    -1.184     4.286     1.915
     2.483    -1.197     4.356     1.880
     2.509    -1.209     4.426     1.834
     2.533    -1.222     4.496     1.836
     2.556    -1.235     4.566     1.845
     2.582    -1.254     4.658     1.834
     2.607    -1.269     4.736     1.746
     2.631    -1.286     4.817     1.641
     2.654    -1.302     4.893     1.583
     2.675    -1.316     4.967     1.544
     2.695    -1.330     5.034     1.488
     2.720    -1.348     5.121     1.453
     2.745    -1.369     5.214     1.383
     2.769    -1.387     5.298     1.292
     2.791    -1.406     5.386     1.210
     2.812    -1.423     5.465     1.123
     2.830    -1.437     5.537     1.119
     2.855    -1.454     5.619     1.059
     2.880    -1.474     5.710     0.965
     2.904    -1.490     5.790     0.865
     2.925    -1.493     5.844     0.892
     2.952    -1.531     5.947     0.853
    10.009     9.999     9.999     0.000
  92 234  99   -1775.817
     0.281     0.000     0.183     0.000
     0.309     0.000     0.192     0.569
     0.337     0.000     0.207     1.532
     0.365     0.000     0.206     2.511
     0.393     0.000     0.190     3.457
     0.422     0.000     0.201     4.296
     0.452     0.000     0.159     4.809
     0.483     0.000     0.152     5.043
     0.514     0.000     0.125     5.008
     0.544     0.000     0.147     4.937
     0.578     0.000     0.160     4.713
     0.611     0.000     0.186     4.263
     0.643     0.000     0.215     3.712
     0.674     0.000     0.248     3.297
     0.705     0.000     0.291     2.958
     0.737     0.000     0.333     2.697
     0.768     0.000     0.420     2.401
     0.799     0.000     0.472     2.114
     0.830     0.000     0.533     1.883
     0.860     0.000     0.604     1.721
     0.889     0.000     0.648     1.820
     0.918     0.000     0.695     2.072
     0.944     0.000     0.764     2.457
     0.969     0.000     0.808     2.819
     0.993     0.000     0.852     3.270
     1.017     0.000     0.922     3.689
     1.055    -0.163     1.001     4.498
