  82 204 101   -1605.259
     0.434     0.000     0.100    14.396
     0.483     0.000     0.159    13.361
     0.529     0.000     0.200    12.452
     0.572     0.000     0.226    11.728
     0.612     0.000     0.280    11.535
     0.655     0.000     0.331    11.858
     0.691     0.000     0.393    12.509
     0.729     0.000     0.456    13.307
     0.767     0.000     0.510    14.178
     0.831    -0.130     0.659    16.083
     0.861    -0.135     0.720    16.791
     0.891    -0.140     0.783    17.384
     0.922    -0.146     0.848    17.939
     0.949    -0.304     0.889    18.485
     0.973    -0.316     0.931    18.951
     1.000    -0.326     0.979    18.974
     1.024    -0.339     1.001    19.481
     1.050    -0.363     1.040    19.412
     1.079    -0.376     1.066    20.151
     1.106    -0.400     1.104    20.276
     1.132    -0.413     1.129    20.768
     1.170    -0.439     1.173    21.198
     1.204    -0.576     1.349    21.638
     1.238    -0.468     1.269    21.812
     1.276    -0.473     1.329    22.261
     1.319    -0.484     1.408    22.633
     1.359    -0.484     1.477    22.985
     1.398    -0.490     1.560    23.419
     1.442    -0.475     1.650    23.439
     1.487    -0.230     1.754    23.549
     1.532     0.000     1.875    23.123
     1.573     0.000     2.047    22.778
     1.614     0.000     2.033    22.599
     1.654     0.000     2.231    22.215
     1.692     0.000     2.275    22.111
     1.726     0.000     2.361    22.059
     1.756     0.000     2.469    22.029
     1.786     0.000     2.549    22.095
     1.820     0.000     2.614    22.107
     1.848     0.000     2.775    22.137
     1.885     0.000     2.827    22.175
     1.914     0.000     2.859    22.226
     1.945     0.000     3.004    22.427
     1.968     0.000     3.016    22.598
     1.997     0.000     3.111    22.711
     2.027     0.000     3.216    23.147
     2.055     0.000     3.317    22.944
     2.094     0.000     3.556    22.962
     2.124     0.000     3.580    23.095
     2.154     0.000     3.617    23.305
     2.188     0.000     3.849    23.624
     2.231     0.000     4.011    23.343
     2.268     0.000     4.220    23.332
     2.301     0.000     4.256    23.382
     2.331     0.000     4.437    23.493
     2.372     0.000     4.420    23.581
     2.411    -0.115     4.591    23.580
     2.446    -0.113     4.684    23.575
     2.475    -0.113     4.768    23.613
     2.502    -0.114     4.840    23.688
     2.535    -0.133     4.915    23.641
     2.569    -0.132     5.018    23.572
     2.603    -0.102     5.154    23.704
     2.639    -0.093     5.277    23.615
     2.673    -0.104     5.400    23.605
     2.712    -0.080     5.541    23.535
     2.749    -0.074     5.682    23.380
     2.780    -0.075     5.783    23.455
     2.807    -0.124     5.830    23.526
     2.848    -0.079     5.991    23.482
     2.885    -0.081     6.111    23.424
     2.922    -0.085     6.222    23.379
     2.956    -0.095     6.330    23.342
     2.992    -0.090     6.474    23.385
     3.027    -0.089     6.615    23.333
     3.061    -0.105     6.726    23.339
     3.088     0.000     6.861    23.418
     3.117    -0.001     6.982    23.363
     3.143     0.000     7.092    23.377
     3.182    -0.073     7.233    23.352
     3.214    -0.078     7.337    23.387
     3.241     0.000     7.438    23.550
     3.268     0.000     7.556    23.536
     3.294     0.000     7.665    23.503
     3.317    -0.001     7.771    23.524
     3.339    -0.001     7.864    23.561
     3.358     0.001     7.943    23.610
     3.394     0.000     8.030    23.818
     3.421     0.000     8.146    23.866
    10.009     9.999     9.999     0.000
  82 206 100   -1620.758
     0.005     0.000     0.007     0.000
     0.079     0.000     0.005     2.766
     0.091     0.000    -0.013     4.117
     0.104     0.000    -0.016     5.394
     0.116     0.000    -0.014     6.671
     0.129     0.000     0.005     7.797
     0.142     0.000     0.017     9.177
     0.159     0.000     0.027    10.673
     0.179     0.000     0.035    12.251
     0.203     0.000     0.051    13.733
     0.227     0.000     0.080    15.095
     0.256     0.000     0.084    16.245
     0.290     0.000     0.091    17.250
     0.329     0.000     0.070    17.747
     0.372     0.000     0.086    17.684
     0.441     0.000     0.131    16.863
     0.511     0.000     0.200    15.219
     0.555     0.000     0.219    14.180
     0.596     0.000     0.273    13.864
     0.636     0.000     0.301    13.950
     0.677     0.000     0.367    14.403
     0.715     0.000     0.416    15.130
     0.753     0.000     0.485    16.057
     0.788     0.000     0.541    17.038
     0.850    -0.131     0.687    19.064
     0.881    -0.139     0.757    19.648
     0.919    -0.285     0.845    20.417
     0.952    -0.305     0.892    20.783
     0.979    -0.323     0.930    21.172
     1.008    -0.340     0.969    21.514
     1.036    -0.358     1.009    21.783
     1.064    -0.375     1.035    22.286
     1.092    -0.399     1.063    22.461
     1.120    -0.422     1.093    22.676
     1.146    -0.437     1.108    23.035
     1.177    -0.458     1.133    23.438
     1.213    -0.487     1.191    23.567
     1.247    -0.495     1.251    23.868
     1.284    -0.495     1.311    24.336
     1.323    -0.504     1.392    24.704
     1.362    -0.507     1.473    25.152
     1.404    -0.497     1.566    25.428
     1.447    -0.479     1.671    25.841
     1.489    -0.466     1.798    26.255
     1.537    -0.231     1.905    25.956
     1.579     0.000     1.967    25.115
     1.620     0.000     2.084    24.789
     1.659     0.000     2.247    24.639
     1.692     0.000     2.287    24.595
     1.729     0.000     2.387    24.374
     1.764     0.000     2.505    24.322
     1.798     0.000     2.595    24.259
     1.830     0.000     2.681    24.321
     1.857     0.000     2.711    24.449
     1.888     0.000     2.852    24.523
     1.921     0.000     2.926    24.618
     1.952     0.000     2.999    24.758
     1.979     0.000     3.052    24.932
     2.012     0.000     3.226    25.059
     2.047     0.000     3.392    25.263
     2.082     0.000     3.439    25.325
     2.115     0.000     3.556    25.387
     2.147     0.000     3.744    25.466
     2.187     0.000     3.861    25.456
     2.216     0.000     3.986    25.528
     2.245     0.000     4.091    25.563
     2.280     0.000     4.176    25.745
     2.312     0.000     4.287    25.740
     2.341     0.000     4.388    25.796
     2.377     0.000     4.392    25.973
     2.412     0.000     4.517    25.905
     2.442     0.000     4.621    25.956
     2.471     0.000     4.800    26.100
     2.507     0.000     4.890    26.137
     2.544    -0.100     5.029    26.030
     2.576    -0.096     5.141    26.083
     2.611    -0.095     5.266    26.143
     2.644     0.000     5.243    26.213
     2.680    -0.087     5.516    26.235
     2.716    -0.085     5.654    26.155
     2.749    -0.084     5.747    26.145
     2.790    -0.086     5.840    26.180
     2.823     0.000     5.858    26.253
     2.859     0.000     5.998    26.166
     2.892     0.000     6.131    26.144
     2.847     0.000     8.840     9.062
     2.850     0.000     8.547    15.609
     2.833     0.005     8.372    22.309
     2.828     0.007     8.330    23.753
     2.820     0.007     8.255    25.083
     2.816     0.005     8.217    26.071
     2.814     0.003     8.190    26.494
     2.910     0.000     6.136    26.187
     2.947     0.000     6.282    26.138
     2.983     0.000     6.434    26.065
     3.018     0.000     6.578    25.972
     3.051     0.000     6.716    25.952
     3.082     0.000     6.846    25.870
     3.111    -0.001     6.966    25.805
     3.126     0.000    10.870     0.000
  82 207  86   -1627.247
     0.011     0.000    -0.008     0.000
     0.085     0.000    -0.003     3.705
     0.120     0.000    -0.003     7.399
     0.154     0.000     0.002    10.700
     0.187     0.000     0.015    13.537
     0.217     0.000     0.041    14.977
     0.248     0.000     0.069    16.332
     0.285     0.000     0.088    17.832
     0.325     0.000     0.095    18.361
     0.365     0.000     0.098    18.467
     0.407     0.000     0.103    17.672
     0.452     0.000     0.124    16.902
     0.517     0.000     0.191    15.658
     0.570     0.000     0.249    14.700
     0.615     0.000     0.298    14.444
     0.656     0.000     0.333    14.691
     0.695     0.000     0.402    15.278
     0.733     0.000     0.436    16.214
     0.769     0.000     0.510    17.199
     0.830    -0.137     0.632    19.089
     0.859    -0.143     0.705    19.737
     0.889    -0.142     0.773    20.342
     0.917    -0.145     0.836    20.754
     0.923    -0.290     0.857    21.389
     0.982    -0.329     0.950    21.994
     1.013    -0.354     0.995    22.436
     1.041    -0.373     1.025    22.688
     1.071    -0.398     1.064    22.730
     1.101    -0.426     1.096    23.104
     1.126    -0.441     1.119    23.400
     1.159    -0.463     1.158    23.427
     1.186    -0.481     1.178    23.844
     1.219    -0.498     1.209    24.214
     1.251    -0.496     1.249    24.586
     1.289    -0.505     1.325    24.700
     1.327    -0.507     1.395    25.129
     1.365    -0.517     1.485    25.511
     1.405    -0.516     1.562    25.934
     1.447    -0.517     1.656    26.351
     1.490    -0.508     1.747    26.510
     1.538    -0.232     1.867    26.613
     1.583     0.000     2.008    26.119
     1.622     0.000     2.099    25.889
     1.666     0.000     2.202    25.508
     1.703     0.000     2.293    25.376
     1.736     0.000     2.376    25.259
     1.766     0.000     2.452    25.306
     1.793     0.000     2.647    25.304
     1.831     0.000     2.690    24.947
     1.862     0.000     2.782    25.019
     1.890     0.000     2.812    25.104
     1.920     0.000     2.960    25.269
     1.950     0.000     2.964    25.351
     1.978     0.000     3.053    25.457
     2.009     0.000     3.158    25.577
     2.037     0.000     3.255    25.700
     2.075     0.000     3.417    25.731
     2.110     0.000     3.611    25.801
     2.144     0.000     3.622    25.920
     2.178     0.000     3.742    25.976
     2.209     0.000     3.953    26.001
     2.233     0.000     4.035    26.023
     2.268     0.000     4.206    26.318
     2.300     0.000     4.313    26.328
     2.327     0.000     4.332    26.392
     2.361     0.000     4.414    26.607
     2.402     0.000     4.422    26.709
     2.426     0.000     4.639    26.717
     2.461     0.000     4.724    26.818
     2.499     0.000     4.822    26.788
     2.531     0.000     4.937    26.755
     2.567     0.000     5.065    26.918
     2.603    -0.107     5.220    26.999
     2.636    -0.130     5.305    26.937
     2.664    -0.004     5.286    27.081
     2.703    -0.005     5.373    27.182
     2.747     0.010     5.503    26.958
     2.780    -0.015     5.670    27.069
     2.822     0.011     5.779    26.961
     2.860    -0.012     5.924    26.985
     2.897    -0.013     6.069    26.926
     2.933    -0.014     6.204    26.964
     2.969    -0.015     6.350    26.910
     3.005    -0.016     6.496    26.806
     3.040    -0.080     6.883    27.159
     3.064     0.000    10.581     0.000
  82 208  83   -1635.659
     0.007     0.000     0.000     0.000
     0.060     0.000    -0.015     2.256
     0.072     0.000    -0.020     3.755
     0.084     0.000    -0.025     5.397
     0.098     0.000    -0.031     7.336
     0.112     0.000    -0.030     9.051
     0.126     0.000    -0.020    10.417
     0.140     0.000     0.017    11.513
     0.155     0.000     0.038    12.924
     0.170     0.000     0.077    14.172
     0.182     0.000     0.104    15.234
     0.195     0.000     0.110    16.001
     0.212     0.000     0.110    16.894
     0.233     0.000     0.112    17.920
     0.259     0.000     0.116    18.974
     0.294     0.000     0.107    19.896
     0.336     0.000     0.085    20.337
     0.380     0.000     0.094    20.184
     0.452     0.000     0.122    19.085
     0.524     0.000     0.164    17.429
     0.576     0.000     0.225    16.444
     0.617     0.000     0.286    16.175
     0.659     0.000     0.323    16.485
     0.694     0.000     0.360    17.126
     0.732     0.000     0.416    17.932
     0.768     0.000     0.498    18.916
     0.838    -0.129     0.680    21.191
     0.871    -0.133     0.748    21.906
     0.910    -0.141     0.822    22.789
     0.949    -0.319     0.850    23.469
     0.989    -0.345     0.908    23.938
     1.026    -0.370     0.962    24.265
     1.064    -0.384     1.022    24.809
     1.101    -0.401     1.086    24.959
     1.138    -0.418     1.151    25.231
     1.175    -0.433     1.212    25.590
     1.213    -0.456     1.268    25.806
     1.252    -0.623     1.350    26.072
     1.289    -0.630     1.405    26.401
     1.327    -0.634     1.473    26.587
     1.366    -0.648     1.549    26.988
     1.407    -0.511     1.535    27.612
     1.448    -0.512     1.614    28.044
     1.493    -0.499     1.758    28.334
     1.540    -0.250     1.894    28.671
     1.585     0.000     2.012    28.008
     1.628     0.000     2.101    27.676
     1.667     0.000     2.220    27.484
     1.707     0.000     2.353    27.256
     1.746     0.000     2.388    27.101
     1.783     0.000     2.536    27.012
     1.816     0.000     2.639    26.971
     1.846     0.000     2.727    26.993
     1.875     0.000     2.761    26.936
     1.905     0.000     2.821    27.107
     1.937     0.000     2.920    27.194
     1.972     0.000     3.065    27.337
     2.007     0.000     3.186    27.376
     2.044     0.000     3.387    27.438
     2.079     0.000     3.508    27.560
     2.113     0.000     3.623    27.628
     2.151     0.000     3.729    27.685
     2.179     0.000     3.848    27.784
     2.215     0.000     3.949    27.855
     2.247     0.000     4.127    27.952
     2.276     0.000     4.225    28.113
     2.314     0.000     4.257    28.241
     2.335     0.000     4.428    28.250
     2.358     0.001     4.506    28.365
     2.391     0.000     4.517    28.586
     2.421     0.000     4.539    28.575
     2.459     0.000     4.679    28.715
     2.496     0.000     4.815    28.736
     2.530    -0.126     4.983    28.805
     2.564    -0.123     5.092    28.874
     2.595     0.000     5.169    29.107
     2.630    -0.116     5.315    29.017
     2.660     0.000     5.303    29.103
     2.691     0.000     5.422    29.147
     2.720     0.000     5.637    29.296
     2.761     0.000     5.626    29.338
     2.796     0.000     5.761    29.296
     2.726     0.000     8.389     0.000
