  80 198  66   -1562.616
    -0.113     0.000    -0.010     0.000
    -0.008     0.000     0.001     1.180
     0.040     0.000     0.000     0.761
     0.085     0.000    -0.018     0.538
     0.128     0.000    -0.029     1.385
     0.171     0.000    -0.030     3.039
     0.210     0.000    -0.047     4.995
     0.252     0.000    -0.022     6.925
     0.301     0.000    -0.009     8.273
     0.351     0.000     0.033     8.750
     0.404     0.000     0.057     8.608
     0.456     0.000     0.113     8.280
     0.513     0.000     0.208     7.457
     0.566     0.000     0.277     6.751
     0.617     0.000     0.321     6.651
     0.661     0.000     0.383     7.042
     0.709     0.000     0.445     7.922
     0.792    -0.113     0.621    10.385
     0.830    -0.117     0.704    11.537
     0.876    -0.260     0.830    12.650
     0.916    -0.280     0.900    13.123
     0.954    -0.305     0.951    13.646
     0.991    -0.335     0.986    14.120
     1.025    -0.360     1.018    14.606
     1.060    -0.387     1.059    14.957
     1.101    -0.409     1.107    15.578
     1.147    -0.416     1.184    16.291
     1.189    -0.417     1.253    17.013
     1.235    -0.423     1.340    17.887
     1.289    -0.217     1.377    18.308
     1.366     0.000     1.474    18.292
     1.402     0.000     1.543    18.311
     1.455     0.000     1.647    18.480
     1.505     0.000     1.774    18.441
     1.553     0.000     1.898    18.419
     1.601     0.000     2.052    18.368
     1.651     0.000     2.250    18.385
     1.700     0.000     2.406    18.179
     1.745     0.000     2.525    18.187
     1.792     0.000     2.625    18.113
     1.835     0.000     2.700    18.193
     1.880     0.000     2.794    18.372
     1.920     0.000     2.977    18.373
     1.958     0.000     3.011    18.651
     2.001     0.000     3.145    18.735
     2.039     0.000     3.263    18.814
     2.075     0.000     3.383    19.027
     2.120     0.000     3.547    19.209
     2.164     0.000     3.768    19.396
     2.206     0.000     3.924    19.533
     2.250     0.000     4.085    19.571
     2.298     0.000     4.216    19.461
     2.349    -0.079     4.284    19.358
     2.390    -0.071     4.408    19.298
     2.435    -0.065     4.542    19.274
     2.479    -0.060     4.672    19.162
     2.525    -0.056     4.812    19.067
     2.570    -0.053     4.950    18.983
     2.612    -0.050     5.082    18.974
     2.657    -0.046     5.226    18.984
     2.699    -0.043     5.360    18.943
     2.741    -0.041     5.493    18.974
     2.778    -0.038     5.617    18.987
     2.812    -0.036     5.726    19.031
     2.838    -0.035     5.815    18.996
     2.938     0.000     9.249     0.000
